,id,name,platform,publishers,publicationDate,globallySoldUnits,genres,criticScore,userScore,developers,summary,rating,series
211,Video_games_sales212,Guitar Hero III: Legends of Rock,PS2,Activision,2007-01-01,4.98,Misc,82.0,8.2,,,T,
212,Video_games_sales213,Links Crossbow Training,Wii,Nintendo,2007-01-01,4.98,Shooter,68.0,7.1,,,T,
213,Video_games_sales214,Fallout 3,X360,Bethesda Softworks,2008-01-01,4.94,Role-Playing,93.0,8.5,,,M,
214,Video_games_sales215,Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness,DS,Nintendo,2007-01-01,4.93,Role-Playing,,,,,,
215,Video_games_sales216,Super Smash Bros. for Wii U and 3DS,WiiU,Nintendo,2014-01-01,4.93,Fighting,,,,,,
216,Video_games_sales217,Uncharted: Drakes Fortune,PS3,Sony Computer Entertainment,2007-01-01,4.92,Action,88.0,8.1,,,T,
217,Video_games_sales218,Madden NFL 06,PS2,Electronic Arts,2005-01-01,4.91,Sports,88.0,8.0,,,E,
218,Video_games_sales219,Diddy Kong Racing,N64,Nintendo,1997-01-01,4.88,Racing,,,,,,
219,Video_games_sales220,Monster Hunter Freedom 3,PSP,Capcom,2010-01-01,4.87,Role-Playing,,,,,,
220,Video_games_sales221,StarCraft II: Wings of Liberty,PC,Activision,2010-01-01,4.85,Strategy,93.0,8.2,,,T,
221,Video_games_sales222,Dr. Mario,NES,Nintendo,1990-01-01,4.85,Puzzle,,,,,,
222,Video_games_sales223,Assassins Creed,PS3,Ubisoft,2007-01-01,4.82,Adventure,81.0,7.3,,,M,
223,Video_games_sales224,God of War III,PS3,Sony Computer Entertainment,2010-01-01,4.8,Action,92.0,8.7,,,M,
224,Video_games_sales225,Uncharted: The Nathan Drake Collection,PS4,Sony Computer Entertainment,2015-01-01,4.8,Action,86.0,8.1,,,T,
225,Video_games_sales226,Crash Team Racing,PS,Sony Computer Entertainment,1999-01-01,4.79,Racing,88.0,9.0,,,E,
226,Video_games_sales227,LEGO Star Wars: The Complete Saga,DS,LucasArts,2007-01-01,4.76,Action,80.0,5.4,,,E,
227,Video_games_sales228,Driver 2,PS,Atari,2000-01-01,4.73,Action,62.0,7.7,,,T,
228,Video_games_sales229,Batman: Arkham City,X360,Warner Bros. Interactive Entertainment,2011-01-01,4.73,Action,94.0,8.7,,,T,
229,Video_games_sales230,The Simpsons: Hit & Run,PS2,Vivendi Games,2003-01-01,4.7,Racing,,,,,,
230,Video_games_sales231,Tony Hawks Pro Skater 2,PS,Activision,2000-01-01,4.68,Sports,98.0,7.7,,,T,
231,Video_games_sales232,The Lord of the Rings: The Two Towers,PS2,Electronic Arts,2002-01-01,4.67,Action,82.0,8.2,,,T,
232,Video_games_sales233,Tomb Raider,PS,Eidos Interactive,1996-01-01,4.63,Action,91.0,8.6,,,T,
233,Video_games_sales234,Animal Crossing: City Folk,Wii,Nintendo,2008-01-01,4.62,Simulation,73.0,7.6,,,E,
234,Video_games_sales235,Luigis Mansion: Dark Moon,3DS,Nintendo,2013-01-01,4.62,Action,86.0,8.4,,,E,
235,Video_games_sales236,Minecraft,PS4,Sony Computer Entertainment Europe,2014-01-01,4.62,Misc,,,,,,
236,Video_games_sales237,Halo 5: Guardians,XOne,Microsoft Game Studios,2015-01-01,4.61,Shooter,84.0,6.4,,,T,
237,Video_games_sales238,The Legend of Zelda: A Link to the Past,SNES,Nintendo,1991-01-01,4.61,Action,,,,,,
238,Video_games_sales239,The Legend of Zelda: The Wind Waker,GC,Nintendo,2002-01-01,4.6,Action,96.0,8.9,,,E,
239,Video_games_sales240,Guitar Hero III: Legends of Rock,Wii,Activision,2007-01-01,4.6,Misc,86.0,8.4,,,T,
240,Video_games_sales241,Forza Motorsport 4,X360,Microsoft Game Studios,2011-01-01,4.57,Racing,91.0,8.2,,,E,
241,Video_games_sales242,Splatoon,WiiU,Nintendo,2015-01-01,4.54,Shooter,81.0,8.5,,,E10+,
242,Video_games_sales243,Mario & Sonic at the Olympic Winter Games,Wii,Sega,2009-01-01,4.53,Sports,,,,,,
243,Video_games_sales244,Madden NFL 2005,PS2,Electronic Arts,2004-01-01,4.53,Sports,91.0,7.9,,,E,
244,Video_games_sales245,Guitar Hero III: Legends of Rock,X360,Activision,2007-01-01,4.53,Misc,85.0,7.9,,,T,
245,Video_games_sales246,The Legend of Zelda: Ocarina of Time,3DS,Nintendo,2011-01-01,4.51,Action,,,,,,
246,Video_games_sales247,Pitfall!,2600,Activision,1981-01-01,4.5,Platform,,,,,,
247,Video_games_sales248,Madden NFL 07,PS2,Electronic Arts,2006-01-01,4.49,Sports,84.0,8.2,,,E,
248,Video_games_sales249,Spider-Man: The Movie,PS2,Activision,2002-01-01,4.48,Action,76.0,7.9,,,E,
249,Video_games_sales250,Super Mario 3D World,WiiU,Nintendo,2013-01-01,4.47,Platform,93.0,9.0,,,E,
250,Video_games_sales251,Dragon Quest VII: Warriors of Eden,PS,Enix Corporation,2000-01-01,4.47,Role-Playing,,,,,,
251,Video_games_sales252,God of War,PS2,Sony Computer Entertainment,2005-01-01,4.45,Action,94.0,8.9,,,M,
252,Video_games_sales253,Nintendo Land,WiiU,Nintendo,2012-01-01,4.42,Misc,77.0,7.9,,,E10+,
253,Video_games_sales254,Tony Hawks Pro Skater 3,PS2,Activision,2001-01-01,4.41,Sports,97.0,7.5,,,T,
254,Video_games_sales255,Winning Eleven: Pro Evolution Soccer 2007,PS2,Konami Digital Entertainment,2006-01-01,4.39,Sports,86.0,8.9,,,E,
255,Video_games_sales256,The Elder Scrolls IV: Oblivion,X360,Take-Two Interactive,2006-01-01,4.39,Role-Playing,94.0,8.7,,,M,
256,Video_games_sales257,Zelda II: The Adventure of Link,NES,Nintendo,1987-01-01,4.38,Adventure,,,,,,
257,Video_games_sales258,Call of Duty: Advanced Warfare,PS3,Activision,2014-01-01,4.38,Shooter,,4.8,,,M,
258,Video_games_sales259,Fallout 4,XOne,Bethesda Softworks,2015-01-01,4.37,Role-Playing,88.0,6.2,,,M,
259,Video_games_sales260,Need for Speed: Most Wanted,PS2,Electronic Arts,2005-01-01,4.37,Racing,82.0,9.1,,,T,
260,Video_games_sales261,Michael Jackson: The Experience,Wii,Ubisoft,2010-01-01,4.36,Misc,56.0,8.3,,,E10+,
261,Video_games_sales262,Resistance: Fall of Man,PS3,Sony Computer Entertainment,2006-01-01,4.35,Shooter,86.0,8.1,,,M,
262,Video_games_sales263,Sonic the Hedgehog,GEN,Sega,1991-01-01,4.34,Platform,,,,,,
263,Video_games_sales264,Kingdom Hearts II,PS2,Square Enix,2005-01-01,4.33,Role-Playing,87.0,9.0,,,E10+,
264,Video_games_sales265,Call of Duty: Advanced Warfare,X360,Activision,2014-01-01,4.32,Shooter,,4.9,,,M,
265,Video_games_sales266,Asteroids,2600,Atari,1980-01-01,4.31,Shooter,,,,,,
266,Video_games_sales267,FIFA 15,PS3,Electronic Arts,2014-01-01,4.28,Sports,,4.5,,,E,
267,Video_games_sales268,Fable II,X360,Microsoft Game Studios,2008-01-01,4.27,Role-Playing,89.0,6.5,,,M,
268,Video_games_sales269,Batman: Arkham Asylum,PS3,Eidos Interactive,2009-01-01,4.24,Action,91.0,8.9,,,T,
269,Video_games_sales270,Namco Museum,GBA,Namco Bandai Games,2001-01-01,4.24,Misc,79.0,7.3,,,E,
270,Video_games_sales271,Metal Gear Solid 3: Snake Eater,PS2,Konami Digital Entertainment,2004-01-01,4.23,Action,91.0,9.3,,,M,
271,Video_games_sales272,FIFA 14,X360,Electronic Arts,2013-01-01,4.22,Sports,84.0,4.2,,,E,
272,Video_games_sales273,Assassins Creed: Revelations,PS3,Ubisoft,2011-01-01,4.22,Action,80.0,7.5,,,M,
273,Video_games_sales274,Daxter,PSP,Sony Computer Entertainment,2006-01-01,4.21,Platform,85.0,8.7,,,E10+,
274,Video_games_sales275,Warcraft II: Tides of Darkness,PC,Activision,1995-01-01,4.21,Strategy,,,,,,
275,Video_games_sales276,FIFA Soccer 06,PS2,Electronic Arts,2005-01-01,4.21,Sports,80.0,7.8,,,E,
276,Video_games_sales277,EyeToy Play,PS2,Sony Computer Entertainment,2003-01-01,4.2,Misc,80.0,7.5,,,E,
277,Video_games_sales278,Assassins Creed: Revelations,X360,Ubisoft,2011-01-01,4.2,Action,80.0,7.2,,,M,
278,Video_games_sales279,Gran Turismo 5 Prologue,PS3,Sony Computer Entertainment,2007-01-01,4.19,Racing,80.0,7.1,,,E,
279,Video_games_sales280,FIFA 12,X360,Electronic Arts,2011-01-01,4.18,Sports,,,,,,
280,Video_games_sales281,Teenage Mutant Ninja Turtles,NES,Palcom,1989-01-01,4.17,Action,,,,,,
281,Video_games_sales282,Street Fighter IV,PS3,Capcom,2009-01-01,4.17,Fighting,94.0,7.3,,,T,
282,Video_games_sales283,Excitebike,NES,Nintendo,1984-01-01,4.16,Racing,,,,,,
283,Video_games_sales284,Frogger,PS,Hasbro Interactive,1997-01-01,4.16,Action,,,,,,
284,Video_games_sales285,Madden NFL 2003,PS2,Electronic Arts,2002-01-01,4.14,Sports,95.0,7.7,,,E,
285,Video_games_sales286,The Witcher 3: Wild Hunt,PS4,Namco Bandai Games,2015-01-01,4.14,Role-Playing,92.0,9.2,,,M,
286,Video_games_sales287,Half-Life,PC,Vivendi Games,1997-01-01,4.12,Shooter,96.0,9.1,,,M,
287,Video_games_sales288,Super Mario World 2: Yoshis Island,SNES,Nintendo,1995-01-01,4.12,Platform,,,,,,
288,Video_games_sales289,FIFA Soccer 07,PS2,Electronic Arts,2006-01-01,4.11,Sports,,,,,,
289,Video_games_sales290,Street Fighter II Turbo,SNES,Capcom,1992-01-01,4.1,Fighting,,,,,,
290,Video_games_sales291,Watch Dogs,PS4,Ubisoft,2014-01-01,4.09,Action,80.0,6.3,,,M,
291,Video_games_sales292,World of Warcraft: The Burning Crusade,PC,Activision,2007-01-01,4.09,Role-Playing,91.0,7.9,,,T,
292,Video_games_sales293,Batman: Arkham Knight,PS4,Warner Bros. Interactive Entertainment,2015-01-01,4.09,Action,87.0,7.6,,,M,
293,Video_games_sales294,God of War II,PS2,Sony Computer Entertainment,2007-01-01,4.07,Action,93.0,8.9,,,M,
294,Video_games_sales295,Far Cry 4,PS4,Ubisoft,2014-01-01,4.06,Shooter,85.0,7.7,,,M,
295,Video_games_sales296,Fallout: New Vegas,X360,Bethesda Softworks,2010-01-01,4.06,Role-Playing,84.0,8.1,,,M,
296,Video_games_sales297,World Soccer Winning Eleven 9,PS2,Konami Digital Entertainment,2005-01-01,4.06,Sports,,8.2,,,E,
297,Video_games_sales298,Carnival Games,Wii,Take-Two Interactive,2007-01-01,4.05,Misc,56.0,6.0,,,E,
298,Video_games_sales299,Forza Motorsport 2,X360,Microsoft Game Studios,2007-01-01,4.05,Racing,90.0,8.3,,,E,
299,Video_games_sales300,Namco Museum Vol.3,PS,Sony Computer Entertainment,1996-01-01,4.05,Misc,,,,,,
300,Video_games_sales301,Tekken Tag Tournament,PS2,Namco Bandai Games,2000-01-01,4.05,Fighting,85.0,8.5,,,T,
301,Video_games_sales302,Star Fox 64,N64,Nintendo,1997-01-01,4.03,Shooter,,,,,,
302,Video_games_sales303,Golf,NES,Nintendo,1984-01-01,4.01,Sports,,,,,,
303,Video_games_sales304,Tom Clancys The Division,PS4,Ubisoft,2016-01-01,4.0,Shooter,80.0,7.0,,,M,
304,Video_games_sales305,Assassins Creed: Unity,PS4,Ubisoft,2014-01-01,3.99,Action,70.0,4.9,,,M,
305,Video_games_sales306,Namco Museum: 50th Anniversary,PS2,Namco Bandai Games,2005-01-01,3.98,Misc,61.0,,,,E10+,
306,Video_games_sales307,Left 4 Dead 2,X360,Electronic Arts,2009-01-01,3.97,Shooter,89.0,8.6,,,M,
307,Video_games_sales308,Fallout 3,PS3,Bethesda Softworks,2008-01-01,3.95,Role-Playing,90.0,8.0,,,M,
308,Video_games_sales309,The Legend of Zelda: Skyward Sword,Wii,Nintendo,2011-01-01,3.95,Action,93.0,7.9,,,E10+,
309,Video_games_sales310,Professor Layton and the Diabolical Box,DS,Nintendo,2007-01-01,3.94,Puzzle,84.0,8.8,,,E10+,
310,Video_games_sales311,The Elder Scrolls V: Skyrim,PC,Bethesda Softworks,2011-01-01,3.92,Role-Playing,94.0,8.1,,,M,
311,Video_games_sales312,Nintendogs + cats,3DS,Nintendo,2011-01-01,3.92,Simulation,,,,,,
312,Video_games_sales313,Monster Hunter 4 Ultimate,3DS,Nintendo,2014-01-01,3.92,Role-Playing,86.0,8.7,,,T,
313,Video_games_sales314,Star Wars Battlefront (2015),XOne,Electronic Arts,2015-01-01,3.91,Shooter,,,,,,
314,Video_games_sales315,Donkey Kong Land,G,Nintendo,1994-01-01,3.91,Platform,,,,,,
315,Video_games_sales316,EA Sports Active,Wii,Electronic Arts,2009-01-01,3.91,Sports,81.0,8.7,,,E,
316,Video_games_sales317,NBA 2K16,PS4,Take-Two Interactive,2015-01-01,3.9,Sports,87.0,6.7,,,E10+,
317,Video_games_sales318,Tony Hawks Underground,PS2,Activision,2003-01-01,3.9,Sports,90.0,8.7,,,T,
318,Video_games_sales319,Tekken 5,PS2,Namco Bandai Games,2005-01-01,3.87,Fighting,88.0,8.7,,,T,
319,Video_games_sales320,Dragon Warrior III,NES,Enix Corporation,1988-01-01,3.87,Role-Playing,,,,,,
320,Video_games_sales321,MotorStorm,PS3,Sony Computer Entertainment,2006-01-01,3.87,Racing,84.0,7.3,,,T,
321,Video_games_sales322,World Soccer Winning Eleven 8 International,PS2,Konami Digital Entertainment,2004-01-01,3.85,Sports,91.0,9.1,,,E,
322,Video_games_sales323,Sports Champions,PS3,Sony Computer Entertainment,2010-01-01,3.85,Sports,76.0,7.9,,,E10+,
323,Video_games_sales324,Namco Museum Vol.1,PS,Sony Computer Entertainment,1995-01-01,3.84,Misc,,,,,,
324,Video_games_sales325,Call of Duty: Ghosts,PS4,Activision,2013-01-01,3.83,Shooter,78.0,3.7,,,M,
325,Video_games_sales326,The Legend of Zelda: Links Awakening,G,Nintendo,1992-01-01,3.83,Action,,,,,,
326,Video_games_sales327,Flash Focus: Vision Training in Minutes a Day,DS,Nintendo,2007-01-01,3.83,Misc,59.0,4.0,,,E,
327,Video_games_sales328,Big Brain Academy: Wii Degree,Wii,Nintendo,2007-01-01,3.79,Misc,68.0,6.9,,,E,
328,Video_games_sales329,Resident Evil Directors Cut,PS,Virgin Interactive,1996-01-01,3.77,Action,,,,,,
329,Video_games_sales330,Mario & Luigi: Bowsers Inside Story,DS,Nintendo,2009-01-01,3.77,Role-Playing,,,,,,
330,Video_games_sales331,LEGO Indiana Jones: The Original Adventures,X360,Activision,2008-01-01,3.76,Action,77.0,7.5,,,E10+,
331,Video_games_sales332,The Sims: Unleashed,PC,Electronic Arts,2002-01-01,3.76,Simulation,79.0,7.7,,,T,
332,Video_games_sales333,Ratchet & Clank: Size Matters,PSP,Sony Computer Entertainment,2007-01-01,3.74,Platform,,,,,,
333,Video_games_sales334,Harry Potter and the Sorcerers Stone,PS,Electronic Arts,2001-01-01,3.73,Action,64.0,7.5,,,E,
334,Video_games_sales335,Assassins Creed IV: Black Flag,PS3,Ubisoft,2013-01-01,3.72,Action,88.0,8.1,,,M,
335,Video_games_sales336,Mario & Sonic at the London 2012 Olympic Games,Wii,Sega,2011-01-01,3.72,Sports,,,,,,
336,Video_games_sales337,Resident Evil 3: Nemesis,PS,Eidos Interactive,1999-01-01,3.72,Action,,,,,,
337,Video_games_sales338,Super Paper Mario,Wii,Nintendo,2007-01-01,3.72,Platform,85.0,7.9,,,E,
338,Video_games_sales339,Spyro: Year of the Dragon,PS,Sony Computer Entertainment,2000-01-01,3.71,Platform,91.0,8.8,,,E,
339,Video_games_sales340,FIFA Soccer 2005,PS2,Electronic Arts,2004-01-01,3.7,Sports,81.0,7.6,,,E,
340,Video_games_sales341,Pok\xc3\xa9mon Trading Card Game,G,Nintendo,1998-01-01,3.7,Strategy,,,,,,
341,Video_games_sales342,Friend Collection,DS,Nintendo,2009-01-01,3.67,Misc,,,,,,
342,Video_games_sales343,Tony Hawks Pro Skater 4,PS2,Activision,2002-01-01,3.67,Sports,94.0,8.5,,,T,
343,Video_games_sales344,MySims,DS,Electronic Arts,2007-01-01,3.66,Simulation,67.0,6.9,,,E,
344,Video_games_sales345,Midnight Club 3: DUB Edition,PSP,Take-Two Interactive,2005-01-01,3.65,Racing,74.0,8.4,,,E10+,
345,Video_games_sales346,Banjo-Kazooie,N64,Nintendo,1998-01-01,3.65,Platform,,,,,,
346,Video_games_sales347,SOCOM: U.S. Navy SEALs,PS2,Sony Computer Entertainment,2002-01-01,3.65,Shooter,82.0,7.9,,,M,
347,Video_games_sales348,Jak and Daxter: The Precursor Legacy,PS2,Sony Computer Entertainment,2001-01-01,3.64,Platform,90.0,8.7,,,E,
348,Video_games_sales349,Pokemon Snap,N64,Nintendo,1999-01-01,3.63,Simulation,,,,,,
349,Video_games_sales350,Pro Evolution Soccer 2008,PS2,Konami Digital Entertainment,2007-01-01,3.63,Sports,82.0,7.9,,,E,
350,Video_games_sales351,Resident Evil 4,PS2,Capcom,2005-01-01,3.62,Action,96.0,8.9,,,M,
351,Video_games_sales352,FIFA Soccer 10,PS3,Electronic Arts,2009-01-01,3.62,Sports,91.0,7.5,,,E,
352,Video_games_sales353,Guitar Hero: World Tour,Wii,Activision,2008-01-01,3.62,Misc,86.0,7.6,,,T,
353,Video_games_sales354,Battlefield 4,PS4,Electronic Arts,2013-01-01,3.61,Shooter,85.0,6.9,,,M,
354,Video_games_sales355,Star Wars: Battlefront,PS2,LucasArts,2004-01-01,3.61,Shooter,82.0,8.7,,,T,
355,Video_games_sales356,Doom II: Hell on Earth,PC,Virgin Interactive,1994-01-01,3.61,Shooter,,,,,,
356,Video_games_sales357,The Simpsons: Road Rage,PS2,Electronic Arts,2001-01-01,3.61,Racing,64.0,7.7,,,T,
357,Video_games_sales358,Luigis Mansion,GC,Nintendo,2001-01-01,3.6,Action,78.0,8.6,,,E,
358,Video_games_sales359,Just Dance 2014,Wii,Ubisoft,2013-01-01,3.59,Misc,,6.2,,,E10+,
359,Video_games_sales360,Star Wars: Battlefront II,PS2,LucasArts,2005-01-01,3.59,Shooter,84.0,9.0,,,T,
360,Video_games_sales361,Cooking Mama 2: Dinner With Friends,DS,505 Games,2007-01-01,3.58,Simulation,70.0,8.0,,,E,
361,Video_games_sales362,WWF SmackDown!,PS,THQ,2000-01-01,3.58,Fighting,,,,,,
362,Video_games_sales363,Croc: Legend of the Gobbos,PS,Fox Interactive,1997-01-01,3.56,Platform,,,,,,
363,Video_games_sales364,Call of Duty: Infinite Warfare,XOne,Activision,2016-01-01,3.56,Shooter,78.0,3.2,,,M,
364,Video_games_sales365,Assassins Creed: Unity,XOne,Ubisoft,2014-01-01,3.56,Action,72.0,4.1,,,M,
365,Video_games_sales366,Grand Theft Auto: Liberty City Stories,PS2,Take-Two Interactive,2006-01-01,3.54,Action,78.0,7.8,,,M,
366,Video_games_sales367,The Getaway,PS2,Sony Computer Entertainment,2002-01-01,3.54,Action,72.0,6.8,,,M,
367,Video_games_sales368,Tomb Raider III: Adventures of Lara Croft,PS,Eidos Interactive,1997-01-01,3.54,Action,,,,,,
368,Video_games_sales369,James Bond 007: Agent Under Fire,PS2,Electronic Arts,2001-01-01,3.53,Shooter,72.0,7.9,,,T,
369,Video_games_sales370,LEGO Star Wars: The Video Game,PS2,Eidos Interactive,2005-01-01,3.53,Action,,,,,,
370,Video_games_sales371,Rugrats in Paris: The Movie,PS,THQ,2000-01-01,3.52,Action,,,,,,
371,Video_games_sales372,FIFA Soccer 11,X360,Electronic Arts,2010-01-01,3.52,Sports,88.0,7.5,,,E,
372,Video_games_sales373,Spyro 2: Riptos Rage!,PS,Sony Computer Entertainment,1999-01-01,3.52,Platform,,,,,,
373,Video_games_sales374,Left 4 Dead,X360,Electronic Arts,2008-01-01,3.51,Shooter,89.0,7.9,,,M,
374,Video_games_sales375,Donkey Kong Country 3: Dixie Kongs Double Trouble!,SNES,Nintendo,1996-01-01,3.51,Platform,,,,,,
375,Video_games_sales376,Resident Evil 5,X360,Capcom,2009-01-01,3.5,Action,83.0,7.5,,,M,
376,Video_games_sales377,Kung Fu,NES,Nintendo,1985-01-01,3.5,Action,,,,,,
377,Video_games_sales378,Assassins Creed: Brotherhood,X360,Ubisoft,2010-01-01,3.5,Action,89.0,8.3,,,M,
378,Video_games_sales379,Battlefield 4,PS3,Electronic Arts,2013-01-01,3.5,Shooter,80.0,5.8,,,M,
379,Video_games_sales380,FIFA Soccer 2004,PS2,Electronic Arts,2003-01-01,3.49,Sports,84.0,6.4,,,E,
380,Video_games_sales381,Battlefield 4,X360,Electronic Arts,2013-01-01,3.49,Shooter,79.0,5.6,,,M,
381,Video_games_sales382,Batman: Arkham Asylum,X360,Eidos Interactive,2009-01-01,3.49,Action,92.0,8.7,,,T,
382,Video_games_sales383,Battlefield: Bad Company 2,X360,Electronic Arts,2010-01-01,3.48,Shooter,88.0,8.6,,,M,
383,Video_games_sales384,Gears of War: Ultimate Edition,XOne,Microsoft Game Studios,2015-01-01,3.47,Shooter,82.0,7.5,,,M,
384,Video_games_sales385,Mario & Sonic at the Olympic Winter Games,DS,Sega,2009-01-01,3.46,Sports,,,,,,
385,Video_games_sales386,Guitar Hero: On Tour,DS,Activision,2008-01-01,3.46,Misc,71.0,8.8,,,E10+,
386,Video_games_sales387,Clubhouse Games,DS,Nintendo,2006-01-01,3.45,Misc,83.0,8.4,,,E,
387,Video_games_sales388,Borderlands,X360,Take-Two Interactive,2009-01-01,3.44,Shooter,84.0,8.2,,,M,
388,Video_games_sales389,Monster Hunter 4,3DS,Capcom,2013-01-01,3.44,Role-Playing,,,,,,
389,Video_games_sales390,Assassins Creed Syndicate,PS4,Ubisoft,2015-01-01,3.44,Action,76.0,6.8,,,M,
390,Video_games_sales391,Tekken 4,PS2,Namco Bandai Games,2002-01-01,3.44,Fighting,79.0,8.3,,,T,
391,Video_games_sales392,Battlefield 1,XOne,Electronic Arts,2016-01-01,3.44,Shooter,87.0,8.1,,,M,
392,Video_games_sales393,Metal Gear Solid V: The Phantom Pain,PS4,Konami Digital Entertainment,2015-01-01,3.43,Action,93.0,8.2,,,M,
393,Video_games_sales394,Final Fantasy III,SNES,SquareSoft,1994-01-01,3.42,Role-Playing,,,,,,
394,Video_games_sales395,Grand Theft Auto 2,PS,Take-Two Interactive,1998-01-01,3.42,Action,70.0,8.0,,,T,
395,Video_games_sales396,Spider-Man 2,PS2,Activision,2004-01-01,3.41,Action,80.0,8.9,,,T,
396,Video_games_sales397,F-1 Race,G,Nintendo,1990-01-01,3.41,Racing,,,,,,
397,Video_games_sales398,LittleBigPlanet 2,PS3,Sony Computer Entertainment,2011-01-01,3.4,Platform,91.0,8.4,,,E,
398,Video_games_sales399,LEGO Batman: The Videogame,X360,Warner Bros. Interactive Entertainment,2008-01-01,3.4,Action,76.0,7.9,,,E10+,
399,Video_games_sales400,FIFA Soccer 2003,PS2,Electronic Arts,2002-01-01,3.4,Sports,88.0,6.7,,,E,
400,Video_games_sales401,Crash Bash,PS,Sony Computer Entertainment,2000-01-01,3.39,Misc,68.0,8.3,,,E,
401,Video_games_sales402,Destiny,XOne,Activision,2014-01-01,3.38,Shooter,75.0,5.5,,,T,
402,Video_games_sales403,Monster Hunter X,3DS,Capcom,2015-01-01,3.37,Action,,,,,,
403,Video_games_sales404,Final Fantasy XV,PS4,Square Enix,2016-01-01,3.37,Role-Playing,82.0,7.7,,,T,
404,Video_games_sales405,WWF War Zone,PS,Acclaim Entertainment,1998-01-01,3.36,Fighting,,,,,,
405,Video_games_sales406,The Legend of Zelda: Majoras Mask,N64,Nintendo,2000-01-01,3.36,Action,,,,,,
406,Video_games_sales407,Far Cry 3,PS3,Ubisoft,2012-01-01,3.35,Shooter,90.0,8.5,,,M,
407,Video_games_sales408,Rugrats: Search For Reptar,PS,THQ,1998-01-01,3.34,Adventure,,,,,,
408,Video_games_sales409,Yokai Watch 2 Ganso/Honke,3DS,Nintendo,2014-01-01,3.33,Role-Playing,,,,,,
409,Video_games_sales410,English Training: Have Fun Improving Your Skills!,DS,Nintendo,2006-01-01,3.33,Misc,,,,,,
410,Video_games_sales411,James Bond 007: Nightfire,PS2,Electronic Arts,2002-01-01,3.33,Shooter,77.0,8.5,,,T,
411,Video_games_sales412,Ratchet & Clank,PS2,Sony Computer Entertainment,2002-01-01,3.33,Platform,,,,,,
412,Video_games_sales413,Star Wars Episode III: Revenge of the Sith,PS2,LucasArts,2005-01-01,3.32,Action,60.0,7.2,,,T,
413,Video_games_sales414,The Legend of Zelda: Spirit Tracks,DS,Nintendo,2009-01-01,3.31,Action,87.0,7.8,,,E10+,
414,Video_games_sales415,Max Payne,PS2,Take-Two Interactive,2001-01-01,3.31,Shooter,80.0,8.4,,,M,
415,Video_games_sales416,Halo: The Master Chief Collection,XOne,Microsoft Game Studios,2014-01-01,3.31,Shooter,85.0,7.2,,,M,
416,Video_games_sales417,Assassins Creed IV: Black Flag,X360,Ubisoft,2013-01-01,3.31,Action,86.0,7.9,,,M,
417,Video_games_sales418,Minecraft,XOne,Microsoft Game Studios,2014-01-01,3.3,Misc,,,,,,
418,Video_games_sales419,The Lord of the Rings: The Return of the King,PS2,Electronic Arts,2003-01-01,3.28,Action,85.0,8.6,,,T,
419,Video_games_sales420,Super Mario Maker,WiiU,Nintendo,2015-01-01,3.28,Platform,88.0,8.7,,,E,
420,Video_games_sales421,Gran Turismo 6,PS3,Sony Computer Entertainment,2013-01-01,3.28,Racing,81.0,7.7,,,E,
421,Video_games_sales422,True Crime: Streets of LA,PS2,Activision,2003-01-01,3.27,Action,77.0,8.0,,,M,
422,Video_games_sales423,Professor Layton and the Unwound Future,DS,Nintendo,2008-01-01,3.26,Puzzle,86.0,9.2,,,E10+,
423,Video_games_sales424,FIFA 16,XOne,Electronic Arts,2015-01-01,3.26,Sports,84.0,4.4,,,E,
424,Video_games_sales425,Gran Turismo (PSP),PSP,Sony Computer Entertainment,2009-01-01,3.26,Racing,,,,,,
425,Video_games_sales426,Madden NFL 16,PS4,Electronic Arts,2015-01-01,3.26,Sports,83.0,5.9,,,E,
426,Video_games_sales427,Wii Music,Wii,Nintendo,2008-01-01,3.25,Misc,63.0,4.6,,,E,
427,Video_games_sales428,Tekken,PS,Sony Computer Entertainment,1995-01-01,3.24,Fighting,,,,,,
428,Video_games_sales429,FIFA 17,XOne,Electronic Arts,2016-01-01,3.24,Sports,84.0,5.4,,,E,
429,Video_games_sales430,The Sims 4,PC,Electronic Arts,2014-01-01,3.23,Simulation,70.0,3.9,,,T,
430,Video_games_sales431,007: Tomorrow Never Dies,PS,Electronic Arts,1999-01-01,3.21,Shooter,,,,,,
431,Video_games_sales432,Baseball,NES,Nintendo,1983-01-01,3.2,Sports,,,,,,
432,Video_games_sales433,WWF SmackDown! 2: Know Your Role,PS,THQ,2000-01-01,3.2,Fighting,,,,,,
433,Video_games_sales434,Killer Instinct,SNES,Nintendo,1995-01-01,3.2,Fighting,,,,,,
434,Video_games_sales435,Dragon Quest VI: Maboroshi no Daichi,SNES,Enix Corporation,1995-01-01,3.19,Role-Playing,,,,,,
435,Video_games_sales436,God of War: Chains of Olympus,PSP,Sony Computer Entertainment,2008-01-01,3.18,Action,91.0,8.6,,,M,
436,Video_games_sales437,L.A. Noire,PS3,Take-Two Interactive,2011-01-01,3.18,Adventure,89.0,7.7,,,M,
437,Video_games_sales438,Enter the Matrix,PS2,Atari,2003-01-01,3.18,Action,62.0,8.1,,,T,
438,Video_games_sales439,Crisis Core: Final Fantasy VII,PSP,Square Enix,2007-01-01,3.18,Role-Playing,83.0,8.0,,,T,
