id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;name_preprocessed
Windowgames_2086;Mega Man Legacy Collection 2;PC;Capcom;2017-01-01;;Shooter,Platform;;;Capcom;;;;mega man legacy collection 2
Windowgames_2087;Mega Man Maker;PC;Mega Man Maker Team;2017-01-01;;Shooter,Platform;;;Mega Man Maker Team;;;;mega man maker
Windowgames_2088;Mega Man X Collection;PC;Capcom;2018-01-01;;Shooter,Platform;;;Capcom;;;;mega man x collection
Windowgames_2089;Mega Man X4;PC;Capcom;1997-01-01;;Shooter,Platform;;;Capcom;;;;mega man x4
Windowgames_2090;Mega Man X5;PC;Capcom;2000-01-01;;Shooter,Platform,Adventure;;;Capcom Production Studio 3;;;;mega man x5
Windowgames_2091;Mega Man X6;PC;Capcom;2001-01-01;;Platform,Adventure;;;Capcom Production Studio 3;;;;mega man x6
Windowgames_2092;Mega Man X7;PC;Capcom;2003-01-01;;Platform,Adventure;;;Capcom Production Studio 3;;;;mega man x7
Windowgames_2093;Mega Man X8;PC;Capcom;2005-01-01;;Platform,Adventure;;;Capcom Production Studio 1;;;;mega man x8
Windowgames_2094;MegaRace 3;PC;Cryo Interactive;2001-01-01;;Racing;;;Cryo Interactive;;;;megarace 3
Windowgames_2095;Men of Valor;PC;Vivendi Universal;2004-01-01;;Shooter;;;2015,Inc.;;;;men of valor
Windowgames_2096;Men of War;PC;1C Company;2009-01-01;;Real Time Strategy (RTS),Simulator,Strategy,Tactical;;;Best Way;;;;men of war
Windowgames_2097;Mercenaries 2: World in Flames;PC;Electronic Arts;2008-01-01;;Shooter;;;Pandemic Studios;;;;mercenaries 2 world in flames
Windowgames_2098;Merchant Prince II;PC;TalonSoft;2001-01-01;;Strategy;;;Holistic Design,Inc.;;;;merchant prince ii
Windowgames_2099;Meridian 59;PC;3DO,Near Death Studios;1996-01-01;;Role-playing (RPG),Indie;;;Archetype Interactive,Near Death Studios;;;;meridian 59
Windowgames_2100;Message in a Haunted Mansion;PC;DreamCatcher;2000-01-01;;Point-and-click,Adventure;;;Her Interactive;;;;message in a haunted mansion
Windowgames_2101;The Messenger;PC;DreamCatcher Interactive,Microids;2001-01-01;;Racing,Simulator,Indie;;;Canal+ Multimedia,Index+;;;;the messenger
Windowgames_2102;The Messenger;PC;Devolver Digital;2018-01-01;;Racing,Simulator,Indie;;;Sabotage Studio;;;;the messenger
Windowgames_2103;Messiah;PC;Interplay Entertainment;2000-01-01;;Strategy;;;Shiny Entertainment;;;;messiah
Windowgames_2104;Metal Fatigue;PC;Psygnosis;2000-01-01;;Real Time Strategy (RTS),Strategy;;;Zono;;;;metal fatigue
Windowgames_2105;Metal Gear Rising: Revengeance;PC;Konami;2013-01-01;;"""Hack and slash/Beat em up""";;;PlatinumGames;;;;metal gear rising revengeance
Windowgames_2106;Metal Gear Solid;PC;Microsoft;2000-01-01;;Shooter,Tactical,Adventure;;;Digital DialectKonami;;;;metal gear solid
Windowgames_2107;Metal Gear Solid 2: Sons of Liberty;PC;Konami;2003-01-01;;Tactical,Adventure;;;Konami,Success;;;;metal gear solid 2 sons of liberty
Windowgames_2108;Mias Math Adventure: Just in Time!;PC;Kutoka Interactive;2001-01-01;;Adventure;;;Kutoka Interactive;;;;mias math adventure just in time
Windowgames_2109;Michael Schumacher Racing World Kart 2002;PC;JoWooD Productions;2002-01-01;;Racing,Simulator;;;Radon Labs;;;;michael schumacher racing world kart 2002
Windowgames_2110;Michelin Rally Masters: Race of Champions;PC;Infogrames;2000-01-01;;Racing;;;Digital Illusions CE;;;;michelin rally masters race of champions
Windowgames_2111;Micro Commandos;PC;Monte Cristo;2002-01-01;;Strategy;;;Monte Cristo;;;;micro commandos
Windowgames_2112;Micro Machines V3;PC;Codemasters,Midway Games;1997-01-01;;Racing,Arcade;;;Codemasters;;;;micro machines v3
Windowgames_2113;Microsoft Baseball 2001;PC;Microsoft;2000-01-01;;Sport;;;Microsoft;;;;microsoft baseball 2001
Windowgames_2114;Microsoft Entertainment Pack: The Puzzle Collection;PC;Microsoft Games;1997-01-01;;Puzzle,Sport,Strategy,Turn-based strategy (TBS);;;Mir - Dialogue;;;;microsoft entertainment pack the puzzle collection
Windowgames_2115;Microsoft Flight Simulator;PC;Xbox Game Studios;2020-01-01;;Simulator;;;Asobo Studio;;;;microsoft flight simulator
Windowgames_2116;Microsoft Flight Simulator for Windows 95;PC;Microsoft;1996-01-01;;Simulator;;;Microsoft;;;;microsoft flight simulator for windows 95
Windowgames_2117;Microsoft Flight Simulator 98;PC;Microsoft;1997-01-01;;Simulator;;;Microsoft;;;;microsoft flight simulator 98
Windowgames_2118;Microsoft Flight Simulator 2000;PC;Microsoft;1999-01-01;;Simulator;;;Microsoft;;;;microsoft flight simulator 2000
Windowgames_2119;Microsoft Flight Simulator 2002;PC;Microsoft;2001-01-01;;Simulator;;;Microsoft;;;;microsoft flight simulator 2002
Windowgames_2120;Microsoft Flight Simulator 2004: A Century of Flight;PC;Microsoft;2003-01-01;;Simulator;;;Microsoft;;;;microsoft flight simulator 2004 a century of flight
Windowgames_2121;Microsoft Flight Simulator X;PC;Microsoft;2006-01-01;;Simulator;;;ACES Studios;;;;microsoft flight simulator x
Windowgames_2122;Microsoft Golf 1998 Edition;PC;Microsoft;1998-01-01;;Simulator,Sport;;;Friendly Software;;;;microsoft golf 1998 edition
Windowgames_2123;Microsoft Golf 1999 Edition;PC;Microsoft;1998-01-01;;Sport;;;Friendly Software;;;;microsoft golf 1999 edition
Windowgames_2124;Microsoft Golf 2001 Edition;PC;Microsoft;2000-01-01;;Sport;;;Microsoft;;;;microsoft golf 2001 edition
Windowgames_2125;Microsoft International Soccer 2000;PC;Microsoft Studios;1999-01-01;;Sport;;;Rage Software;;;;microsoft international soccer 2000
Windowgames_2126;Microsoft Mahjong;PC;Microsoft Studios;2012-01-01;;Puzzle,Quiz/Trivia;;;Arkadium;;;;microsoft mahjong
Windowgames_2127;Microsoft Solitaire Collection;PC;Microsoft Studios;2012-01-01;;Card & Board Game;;;Arkadium;;;;microsoft solitaire collection
Windowgames_2128;Microsoft Pinball Arcade;PC;Microsoft;1998-01-01;;Pinball,Arcade;;;Microsoft;;;;microsoft pinball arcade
Windowgames_2129;Microsoft Train Simulator;PC;Microsoft;2001-01-01;;Simulator;;;MSTS 1: Kuju Entertainment;;;;microsoft train simulator
Windowgames_2130;Microsoft Train Simulator 2;PC;Microsoft;2009-01-01;;Simulator,Strategy;;;Microsoft ACES Studio;;;;microsoft train simulator 2
Windowgames_2131;Midnight Club II;PC;Rockstar Games;2003-01-01;;Racing,Arcade;;;Rockstar San Diego;;;;midnight club ii
Windowgames_2132;Midnight Rescue!;PC;The Learning Company;1995-01-01;;Puzzle,Strategy;;;The Learning Company;;;;midnight rescue
Windowgames_2133;Midtown Madness;PC;Microsoft;1999-01-01;;Racing,Simulator;;;Angel Studios;;;;midtown madness
Windowgames_2134;Midtown Madness 2;PC;Microsoft Game Studios;2000-01-01;;Racing,Simulator;;;Angel Studios;;;;midtown madness 2
Windowgames_2135;Midway Arcade Treasures;PC;Midway Games;2003-01-01;;Racing,Sport,Adventure;;;Digital Eclipse,Backbone Entertainment;;;;midway arcade treasures
Windowgames_2136;Midway Arcade Treasures Deluxe Edition;PC;Midway Games;2006-01-01;;Racing,Sport,Adventure;;;Midway Games;;;;midway arcade treasures deluxe edition
Windowgames_2137;MiG Alley;PC;Empire Interactive;1999-01-01;;Simulator;;;Rowan Software;;;;mig alley
Windowgames_2138;MiG-29 Fulcrum;PC;NovaLogic;1998-01-01;;Simulator;;;NovaLogic;;;;mig29 fulcrum
Windowgames_2139;Might and Magic VI: The Mandate of Heaven;PC;Ubisoft;1998-01-01;;Role-playing (RPG),Turn-based strategy (TBS);;;New World Computing;;;;might and magic vi the mandate of heaven
Windowgames_2140;Might and Magic VII: For Blood and Honor;PC;3DO;1999-01-01;;Role-playing (RPG),Adventure;;;New World Computing;;;;might and magic vii for blood and honor
Windowgames_2141;Might and Magic VIII: Day of the Destroyer;PC;3DO;2000-01-01;;Role-playing (RPG);;;New World Computing;;;;might and magic viii day of the destroyer
Windowgames_2142;Might and Magic IX;PC;3DO;2002-01-01;;Role-playing (RPG);;;New World Computing;;;;might and magic ix
Windowgames_2143;Mighty No. 9;PC;Deep Silver;2016-01-01;;Platform,Adventure;;;Comcept;;;;mighty no 9
Windowgames_2144;Millennium Soldier: Expendable;PC;Imagineer,Infogrames;1998-01-01;;Shooter;;;Rage Software;;;;millennium soldier expendable
Windowgames_2145;MindRover;PC;CogniToy;2000-01-01;;Strategy;;;CogniToy;;;;mindrover
Windowgames_2146;Minerva;PC;Adam Foster;2005-01-01;;Shooter,Adventure;;;Adam Foster;;;;minerva
Windowgames_2147;Minecraft;PC;Mojang;2011-01-01;;Adventure;;;Mojang;;;;minecraft
Windowgames_2148;Mini Desktop Racing;PC;Metro3D;2005-01-01;;Racing;;;Data Design Interactive;;;;mini desktop racing
Windowgames_2149;Mini Ninjas;PC;Eidos Interactive;2009-01-01;;Platform,Adventure;;;IO Interactive;;;;mini ninjas
Windowgames_2150;Mirrors Edge;PC;Electronic Arts;2008-01-01;;Platform,Adventure;;;EA Digital Illusions CE;;;;mirrors edge
Windowgames_2151;Missile Command;PC;Hasbro Interactive;1999-01-01;;Simulator;;;Meyer/Glass Interactive;;;;missile command
Windowgames_2152;MissionForce: CyberStorm;PC;Sierra Entertainment;1996-01-01;;Strategy,Turn-based strategy (TBS);;;Dynamix;;;;missionforce cyberstorm
Windowgames_2153;MLB Front Office Manager;PC;2K Sports;2009-01-01;;Simulator,Sport;;;Blue Castle Games;;;;mlb front office manager
Windowgames_2154;Moai Better Blues;PC;Telltale Games;2008-01-01;;Point-and-click,Adventure;;;Telltale Games;;;;moai better blues
Windowgames_2155;Mob Enforcer;PC;ValuSoft,Kemco,GFI Russia,Russobit-M;2004-01-01;;Shooter;;;Touchdown Entertainment;;;;mob enforcer
Windowgames_2156;Mobil 1 Rally Championship;PC;Actualize,Electronic Arts;1999-01-01;;Racing,Simulator;;;Magnetic Fields,Creative Asylum Limited;;;;mobil 1 rally championship
Windowgames_2157;Mobile Forces;PC;Majesco Entertainment,Sold Out Software;2002-01-01;;Fighting;;;Rage Software;;;;mobile forces
Windowgames_2158;Mobility;PC;Glamus;2001-01-01;;Puzzle;;;Glamus;;;;mobility
Windowgames_2159;The Moment of Silence;PC;Digital Jesters;2004-01-01;;Point-and-click,Adventure,Indie;;;House of Tales;;;;the moment of silence
Windowgames_2160;Monato Esprit;PC;Reality GapIT Territory;2009-01-01;;Role-playing (RPG);;;Gamasoft;;;;monato esprit
Windowgames_2161;Monopoly;PC;Hasbro Interactive;1995-01-01;;Strategy,Card & Board Game;;;Westwood Studios;;;;monopoly
Windowgames_2162;Monopoly;PC;Hasbro Interactive;2000-01-01;;Strategy,Card & Board Game;;;Artech Studios;;;;monopoly
Windowgames_2163;Monopoly 2008;PC;Encore Software;2007-01-01;;Strategy,Card & Board Game;;;TikGames,LLC;;;;monopoly 2008
Windowgames_2164;Monopoly 3;PC;Atari Europe;2004-01-01;;Strategy,Quiz/Trivia;;;Artech Studios;;;;monopoly 3
Windowgames_2165;Monopoly Junior;PC;Hasbro Interactive;1999-01-01;;Strategy;;;Minds-Eye Productions;;;;monopoly junior
Windowgames_2166;Monopoly Star Wars;PC;Hasbro Interactive;1997-01-01;;Card & Board Game;;;Artech Digital Entertainment;;;;monopoly star wars
Windowgames_2167;Monopoly Tycoon;PC;Infogrames;2001-01-01;;Puzzle,Simulator,Strategy;;;Deep Red Games;;;;monopoly tycoon
Windowgames_2168;Monster Hunter Frontier Online;PC;Capcom;2007-01-01;;"Role-playing (RPG),""Hack and slash/Beat em up""";;;Capcom;;;;monster hunter frontier online
Windowgames_2169;Monster Jam;PC;Activision;2007-01-01;;Racing;;;Torus Games;;;;monster jam
Windowgames_2170;Monster Jam: Maximum Destruction;PC;Ubisoft;2002-01-01;;Racing;;;Unique Development Studios;;;;monster jam maximum destruction
Windowgames_2171;Monster Madness: Battle for Suburbia;PC;SouthPeak Games;2007-01-01;;Shooter;;;Artificial Studios;;;;monster madness battle for suburbia
Windowgames_2172;Monster Truck Madness;PC;Microsoft;1996-01-01;;Racing;;;Terminal Reality;;;;monster truck madness
Windowgames_2173;Monster Truck Madness 2;PC;Microsoft Games;1998-01-01;;Racing,Simulator,Sport;;;Terminal Reality;;;;monster truck madness 2
Windowgames_2174;Monster Trux Extreme: Offroad Edition;PC;BOLD Games;2005-01-01;;Racing;;;Data Design Interactive;;;;monster trux extreme offroad edition
Windowgames_2175;Monsters vs. Aliens;PC;Activision;2009-01-01;;Adventure;;;Beenox;;;;monsters vs aliens
Windowgames_2176;Monsters, Inc. Scream Team;PC;Disney Interactive;2002-01-01;;Platform;;;Artificial Mind and Movement;;;;monsters inc scream team
Windowgames_2177;Montezumas Return;PC;Software 2000,WizardWorks;1997-01-01;;Platform,Adventure;;;Utopia Technologies;;;;montezumas return
Windowgames_2178;Monty Python & the Quest for the Holy Grail;PC;7th Level;1996-01-01;;Point-and-click,Puzzle,Adventure;;;7th Level;;;;monty python the quest for the holy grail
Windowgames_2179;Moon Tycoon;PC;Anarchy Enterprises;2001-01-01;;Simulator,Strategy;;;Legacy Interactive;;;;moon tycoon
Windowgames_2180;Mornings Wrath;PC;Ethereal Darkness Interactive;2005-01-01;;Role-playing (RPG),Adventure;;;Ethereal Darkness Interactive;;;;mornings wrath
Windowgames_2181;Morpheus;PC;Piranha Interactive Publishing,Tiburon Interactive Publishing;1998-01-01;;Platform,Puzzle,Strategy;;;Soap Bubble Productions;;;;morpheus
Windowgames_2182;Mortal Kombat 3;PC;GT Interactive Software Corp.;1996-01-01;;Fighting;;;Midway Games;;;;mortal kombat 3
Windowgames_2183;Mortal Kombat 4;PC;Midway Games;1997-01-01;;Fighting;;;Midway Games,Eurocom;;;;mortal kombat 4
Windowgames_2184;Mortal Kombat Trilogy;PC;Midway Games;1996-01-01;;Fighting;;;Avalanche Software LLC;;;;mortal kombat trilogy
Windowgames_2185;Mortal Kombat X;PC;Warner Bros. Interactive Entertainment.;2015-01-01;;Fighting;;;NetherRealm Studios,High Voltage Software;;;;mortal kombat x
Windowgames_2186;Mortal Kombat 11;PC;Warner Bros. Interactive Entertainment.;2019-01-01;;Fighting;;;NetherRealm Studios,QLOC;;;;mortal kombat 11
Windowgames_2187;Mortal Online;PC;Star Vault;2009-01-01;;Fighting;;;Star Vault;;;;mortal online
Windowgames_2188;Mosbys Confederacy;PC;Tilted Mill Entertainment;2008-01-01;;Strategy;;;Tilted Mill Entertainment;;;;mosbys confederacy
Windowgames_2189;Moto Racer;PC;Electronic Arts;1997-01-01;;Racing;;;Delphine Software International;;;;moto racer
Windowgames_2190;Moto Racer 2;PC;Delphine Software International/Electronic Arts;1998-01-01;;Racing;;;Delphine Software International;;;;moto racer 2
Windowgames_2191;Motocross Madness 2;PC;Microsoft Games;2000-01-01;;Racing;;;Rainbow Studios;;;;motocross madness 2
Windowgames_2192;MotoGP 07;PC;Milestone srl;2007-01-01;;Racing,Simulator,Sport;;;Milestone srl;;;;motogp 07
Windowgames_2193;MotoGP 08;PC;Milestone srl;2008-01-01;;Racing,Simulator,Sport;;;Milestone srl;;;;motogp 08
Windowgames_2194;MotoGP 13;PC;Milestone srl;2013-01-01;;Racing,Sport;;;Milestone srl;;;;motogp 13
Windowgames_2195;MotoGP 14;PC;Milestone srl;2014-01-01;;Racing,Simulator,Sport;;;Milestone srl;;;;motogp 14
Windowgames_2196;MotoGP 15;PC;Milestone srl;2015-01-01;;Racing,Simulator,Sport;;;Milestone srl;;;;motogp 15
Windowgames_2197;MotoGP 17;PC;Milestone srl;2017-01-01;;Racing,Simulator,Sport;;;Milestone srl;;;;motogp 17
Windowgames_2198;MotoGP 18;PC;Milestone srl;2018-01-01;;Racing,Simulator,Sport;;;Milestone srl;;;;motogp 18
Windowgames_2199;MotoGP 19;PC;Milestone srl;2019-01-01;;Racing,Simulator,Sport;;;Milestone srl;;;;motogp 19
Windowgames_2200;MotoGP 20;PC;Milestone srl;2020-01-01;;Racing,Simulator,Sport;;;Milestone srl;;;;motogp 20
Windowgames_2201;Motor City Online;PC;Electronic Arts;2001-01-01;;Racing;;;Electronic Arts;;;;motor city online
Windowgames_2202;Motorhead;PC;Gremlin Interactive,Fox Interactive;1999-01-01;;Adventure,Indie;;;Digital Illusions CE;;;;motorhead
Windowgames_2203;Mount & Blade;PC;Paradox Interactive;2008-01-01;;Shooter,Real Time Strategy (RTS),Simulator,Strategy;;;TaleWorlds;;;;mount blade
Windowgames_2204;Mount & Blade: Warband;PC;Paradox Interactive;2010-01-01;;Role-playing (RPG),Simulator,Strategy,Indie;;;TaleWorlds;;;;mount blade warband
Windowgames_2205;Mountain of Faith;PC;Team Shanghai Alice;2007-01-01;;Shooter,Indie;;;Team Shanghai Alice;;;;mountain of faith
Windowgames_2206;Movie Battles;PC;Movie Battles Team;2009-01-01;;Turn-based strategy (TBS);;;Movie Battles Team;;;;movie battles
Windowgames_2207;The Movies;PC;Activision;2005-01-01;;Shooter;;;Lionhead Studios;;;;the movies
Windowgames_2208;The Movies: Stunts & Effects;PC;Activision;2006-01-01;;Simulator,Strategy;;;Lionhead Studios;;;;the movies stunts effects
Windowgames_2209;Mr. Robot;PC;Moonpod;2007-01-01;;Adventure;;;Moonpod;;;;mr robot
Windowgames_2210;Mu Online;PC;Webzen,Digital Media Exchange;2003-01-01;;Fighting,Role-playing (RPG),Strategy,Turn-based strategy (TBS);;;Webzen;;;;mu online
Windowgames_2211;Multi Theft Auto;PC;MTA Team;2005-01-01;;Simulator,Indie;;;MTA Team;;;;multi theft auto
Windowgames_2212;Multiwinia;PC;Introversion Software;2008-01-01;;Real Time Strategy (RTS),Strategy,Indie;;;Introversion Software;;;;multiwinia
Windowgames_2213;My Disney Kitchen;PC;Disney Interactive;2002-01-01;;Puzzle,Simulator;;;Atlus;;;;my disney kitchen
Windowgames_2214;My Horse and Me;PC;Atari;2007-01-01;;Adventure,Indie;;;W!Games;;;;my horse and me
Windowgames_2215;MySims;PC;Electronic Arts;2007-01-01;;Simulator;;;EA Redwood Shores;;;;mysims
Windowgames_2216;Myst;PC;Mindscape;1995-01-01;;Point-and-click,Puzzle,Adventure,Indie;;;Cyan Worlds;;;;myst
Windowgames_2217;Myst III: Exile;PC;Ubisoft;2001-01-01;;Point-and-click,Puzzle,Adventure;;;Presto Studios;;;;myst iii exile
Windowgames_2218;Myst IV: Revelation;PC;Ubisoft;2004-01-01;;Puzzle,Adventure;;;Ubisoft Montreal;;;;myst iv revelation
Windowgames_2219;Myst Online: Uru Live;PC;UbisoftCyan WorldsGameTap;2007-01-01;;Role-playing (RPG),Adventure;;;Cyan Worlds;;;;myst online uru live
Windowgames_2220;Myst V: End of Ages;PC;Ubisoft;2005-01-01;;Puzzle,Strategy,Adventure;;;Cyan Worlds;;;;myst v end of ages
Windowgames_2221;Mysterious Journey II;PC;DreamCatcher InteractiveThe Adventure Company;2003-01-01;;Puzzle,Adventure;;;Detalion;;;;mysterious journey ii
Windowgames_2222;Mystery Case Files: Huntsville;PC;Big Fish Games;2005-01-01;;Puzzle,Adventure;;;Big Fish Studios;;;;mystery case files huntsville
Windowgames_2223;Mystery Case Files: Madame Fate;PC;Big Fish Games;2007-01-01;;Puzzle,Adventure;;;Big Fish Studios;;;;mystery case files madame fate
Windowgames_2224;Mystery Case Files: Prime Suspects;PC;Big Fish Games;2006-01-01;;Point-and-click,Puzzle,Adventure;;;Big Fish Studios;;;;mystery case files prime suspects
Windowgames_2225;Mystery Case Files: Ravenhearst;PC;Big Fish Games;2006-01-01;;Adventure;;;Big Fish Studios;;;;mystery case files ravenhearst
Windowgames_2226;Mystery Case Files: Return to Ravenhearst;PC;Big Fish Games;2008-01-01;;Puzzle,Adventure;;;Big Fish Studios;;;;mystery case files return to ravenhearst
Windowgames_2227;Mystery in London;PC;Big Fish Games;2007-01-01;;Puzzle,Adventure;;;Big Fish Studios;;;;mystery in london
Windowgames_2228;The Mystery of the Druids;PC;Dtp entertainmentFocusAkellaCDV Software;2001-01-01;;Point-and-click,Adventure;;;House of Tales Entertainment;;;;the mystery of the druids
Windowgames_2229;Mystery P.I.: The Lottery Ticket;PC;PopCap Games;2007-01-01;;Puzzle,Adventure;;;SpinTop Games;;;;mystery pi the lottery ticket
Windowgames_2230;Mystic Inn;PC;Big Fish Games;2006-01-01;;Puzzle,Strategy;;;Big Fish Studios;;;;mystic inn
Windowgames_2231;Myth: The Fallen Lords;PC;Eidos Interactive;1997-01-01;;Real Time Strategy (RTS),Role-playing (RPG),Strategy;;;Bungie;;;;myth the fallen lords
Windowgames_2232;Myth II: Soulblighter;PC;Bungie;1998-01-01;;Real Time Strategy (RTS),Strategy;;;Bungie;;;;myth ii soulblighter
Windowgames_2233;Myth II: Chimera;PC;Bungie;1999-01-01;;Real Time Strategy (RTS),Strategy;;;Bungie;;;;myth ii chimera
Windowgames_2234;Myth: The Total Codex;PC;Bungie;1999-01-01;;Strategy;;;Bungie;;;;myth the total codex
Windowgames_2235;Myth III: The Wolf Age;PC;God Games;2001-01-01;;Real Time Strategy (RTS);;;MumboJumbo;;;;myth iii the wolf age
Windowgames_2236;Myth Makers Super Kart GP;PC;Data Design InteractiveConspiracy Entertainment;2006-01-01;;Racing;;;Data Design Interactive;;;;myth makers super kart gp
Windowgames_2237;Mytheon;PC;True GamesGoa;2010-01-01;;Adventure;;;Petroglyph Games;;;;mytheon
Windowgames_2238;N;PC;Metanet Software;2005-01-01;;Platform,Adventure;;;Metanet Software;;;;n
Windowgames_2239;NAM;PC;GT Interactive;1998-01-01;;Simulator,Strategy,Indie;;;TNT Team;;;;nam
Windowgames_2240;Nancy Drew: Ghost Dogs Of Moon Lake;PC;DreamCatcher;2002-01-01;;Adventure;;;Her Interactive;;;;nancy drew ghost dogs of moon lake
