id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;name_preprocessed
PS4_id_193;Wildfire;PlayStation 4;Humble Games;2020-12-03;;Stealth,Platformer;;;Sneaky Bastards;;;;wildfire
PS4_id_194;WILL: A Wonderful World;PlayStation 4;PM Studios;2019-07-23;;Visual Novel;;;WMY Studio;;;;will a wonderful world
PS4_id_195;WILL: A Wonderful World (Asia);PlayStation 4;WMY Studio;2019-03-07;;Visual Novel;;;WMY Studio;;;;will a wonderful world asia
PS4_id_196;WILL: A Wonderful World (EU);PlayStation 4;PM Studios;2019-11-08;;Visual Novel;;;WMY Studio;;;;will a wonderful world eu
PS4_id_197;WILL: A Wonderful World (JP);PlayStation 4;Playism;2018-11-15;;Visual Novel;;;WMY Studio;;;;will a wonderful world jp
PS4_id_198;Willy Jetman: Astromonkey's Revenge;PlayStation 4;BadLand Publishing;2020-01-31;;Platformer,Run & Gun,Shoot 'em up;;;Last Chicken Games;;;;willy jetman astromonkeys revenge
PS4_id_199;Willy Morgan and the Curse of Bone Town;PlayStation 4;;;;;;;;;;;willy morgan and the curse of bone town
PS4_id_200;Wilmot's Warehouse;PlayStation 4;Finji;2021-02-09;;Puzzle;;;Richard Hogg,Hollow Ponds;;;;wilmots warehouse
PS4_id_201;Wind Wind;PlayStation 4;ELIOT;2021-07-23;;Puzzle;;;ELIOT;;;;wind wind
PS4_id_202;Windbound;PlayStation 4;Deep Silver,Koch Media;2020-08-28;;Roguelite,Survival;;;5 Lives Studios;;;;windbound
PS4_id_203;Windfolk: Sky is just the beginning;PlayStation 4;Gammera Nest;2021-01-13;;Open World,Action-Adventure;;;Fractal Fall;;;;windfolk sky is just the beginning
PS4_id_204;Windjammers;PlayStation 4;Dotemu;2017-08-29;;Sports;;;Dotemu;;;;windjammers
PS4_id_205;Windjammers 2 (PS4);PlayStation 4;;;;;;;;;;;windjammers 2 ps4
PS4_id_206;Windlands;PlayStation 4;Psytec Games;2016-10-25;;Action;;;Psytec Games;;;;windlands
PS4_id_207;Windlands 2;PlayStation 4;Psytec Games,Perp Games;2021-11-26;;;;;Psytec Games;;;;windlands 2
PS4_id_208;Winds & Leaves;PlayStation 4;Trebuchet Studio;2021-07-27;;Adventure;;;Trebuchet Studio;;;;winds leaves
PS4_id_209;Windscape;PlayStation 4;;;;;;;;;;;windscape
PS4_id_210;Windstorm - Ari's arrival;PlayStation 4;Wild River Games;2019-03-28;;Simulation;;;Aesir Interactive;;;;windstorm aris arrival
PS4_id_211;Windstorm - The Game;PlayStation 4;EuroVideo;2017-12-07;;Simulation;;;Aesir Interactive;;;;windstorm the game
PS4_id_212;Wing of Darkness;PlayStation 4;Clouded Leopard Entertainment;2021-06-03;;Mech,Vehicular Combat;;;Production Exabilities;;;;wing of darkness
PS4_id_213;WinKings;PlayStation 4;Lemondo Entertainment;2016-12-01;;Action;;;Lemondo Entertainment;;;;winkings
PS4_id_214;WinKings (EU);PlayStation 4;Lemondo Entertainment;2017-02-10;;Action;;;Lemondo Entertainment;;;;winkings eu
PS4_id_215;Winning Post 8 2016;PlayStation 4;KOEI TECMO;2016-03-31;;Sports,Equestrian Sports;;;KOEI TECMO;;;;winning post 8 2016
PS4_id_216;Winning Post 8 2017;PlayStation 4;KOEI TECMO;2017-03-02;;Sports,Equestrian Sports;;;KOEI TECMO;;;;winning post 8 2017
PS4_id_217;Winning Post 8 2018;PlayStation 4;KOEI TECMO;2018-03-15;;Simulation,Sports,Equestrian Sports;;;KOEI TECMO;;;;winning post 8 2018
PS4_id_218;Winning Post 9;PlayStation 4;KOEI TECMO;2019-03-27;;Sports,Equestrian Sports;;;KOEI TECMO;;;;winning post 9
PS4_id_219;Winning Post 9 2020;PlayStation 4;KOEI TECMO;2020-03-12;;Sports,Equestrian Sports;;;KOEI TECMO;;;;winning post 9 2020
PS4_id_220;Winning Post 9 2021;PlayStation 4;KOEI TECMO;2021-04-15;;Sports,Equestrian Sports;;;KOEI TECMO;;;;winning post 9 2021
PS4_id_221;Winter Ember (PS4);PlayStation 4;;;;;;;;;;;winter ember ps4
PS4_id_222;Winter Sports Games;PlayStation 4;Joindots;2019-12-05;;Sports;;;Joindots;;;;winter sports games
PS4_id_223;Wintermoor Tactics Club;PlayStation 4;Versus Evil;2020-09-10;;Role Playing,Strategy,Turn Based;;;EVC;;;;wintermoor tactics club
PS4_id_224;WipEout Omega Collection;PlayStation 4;Sony Interactive Entertainment;2017-06-06;;Arcade Racing,Collection;;;Clever Beans;;;;wipeout omega collection
PS4_id_225;Witch Hunter;PlayStation 4;Funbox Media;2021-08-26;;Action;;;Nyx Digital,Inlogic Software;;;;witch hunter
PS4_id_226;Witch Hunter (EU);PlayStation 4;Funbox Media;2021-08-26;;Action;;;Nyx Digital,Inlogic Software;;;;witch hunter eu
PS4_id_227;Witch It;PlayStation 4;;;;;;;;;;;witch it
PS4_id_228;Witching Tower VR;PlayStation 4;Daily Magic Productions;2019-09-17;;Action-Adventure;;;Daily Magic Productions;;;;witching tower vr
PS4_id_229;Witching Tower VR (EU);PlayStation 4;Daily Magic Productions;2019-09-17;;Action-Adventure;;;Daily Magic Productions;;;;witching tower vr eu
PS4_id_230;Within the Blade (EU) (PS4);PlayStation 4;Ratalaika Games;2021-07-16;;Platformer;;;Ametist studio;;;;within the blade eu ps4
PS4_id_231;Within the Blade (JP) (PS4);PlayStation 4;Ratalaika Games;2021-07-16;;Platformer;;;Ametist studio;;;;within the blade jp ps4
PS4_id_232;Within the Blade (PS4);PlayStation 4;Ratalaika Games;2021-07-16;;Platformer;;;Ametist studio;;;;within the blade ps4
PS4_id_233;Without Escape (EU) (PS4);PlayStation 4;eastasiasoft;2020-01-15;;Adventure,Point & Click;;;Bumpy Trail Games,eastasiasoft;;;;without escape eu ps4
PS4_id_234;Without Escape (HK/TW) (PS4);PlayStation 4;eastasiasoft;2020-01-15;;Adventure,Point & Click;;;Bumpy Trail Games,eastasiasoft;;;;without escape hktw ps4
PS4_id_235;Without Escape (PS4);PlayStation 4;eastasiasoft;2020-01-14;;Adventure,Point & Click;;;Bumpy Trail Games,eastasiasoft;;;;without escape ps4
PS4_id_236;Wizard of Legend;PlayStation 4;Humble Games;2018-05-15;;Roguelite,Hack & Slash;;;Contingent99;;;;wizard of legend
PS4_id_237;Wizard of Legend (EU);PlayStation 4;Humble Games;2018-05-15;;Roguelite,Hack & Slash;;;Contingent99;;;;wizard of legend eu
PS4_id_238;Wizards of Brandel;PlayStation 4;KEMCO;2019-11-06;;Role Playing,Turn Based;;;EXE-CREATE;;;;wizards of brandel
PS4_id_239;Wizard's Symphony;PlayStation 4;Arc System Works;2019-02-28;;Role Playing,Turn Based,Dungeon Crawler;;;Arc System Works;;;;wizards symphony
PS4_id_240;Wizards Tourney;PlayStation 4;Factoria Cultural Gestio;2019-06-28;;Party;;;a bonfire of souls;;;;wizards tourney
PS4_id_241;Wizards: Wand of Epicosity;PlayStation 4;Game Mechanic Studios;2020-08-04;;Strategy,Tower Defence;;;Game Mechanic Studios;;;;wizards wand of epicosity
PS4_id_242;Wizodd (EU) (PS4);PlayStation 4;JanduSoft;2021-07-15;;Shoot 'em up;;;Gagonfe;;;;wizodd eu ps4
PS4_id_243;Wizodd (PS4);PlayStation 4;JanduSoft;2021-07-15;;Shoot 'em up;;;Gagonfe;;;;wizodd ps4
PS4_id_244;Woah Dave!;PlayStation 4;MiniVisions;2015-01-07;;Action;;;Choice Provisions;;;;woah dave
PS4_id_245;Wolfenstein II: The New Colossus;PlayStation 4;Bethesda Softworks;2017-10-27;;First Person Shooter;;;MachineGames;;;;wolfenstein ii the new colossus
PS4_id_246;Wolfenstein II: The New Colossus (DE);PlayStation 4;Bethesda Softworks;2017-10-27;;First Person Shooter;;;MachineGames;;;;wolfenstein ii the new colossus de
PS4_id_247;Wolfenstein: Cyberpilot;PlayStation 4;Bethesda Softworks;2019-07-26;;First Person Shooter;;;Arkane Studios;;;;wolfenstein cyberpilot
PS4_id_248;Wolfenstein: Cyberpilot (DE);PlayStation 4;Bethesda Softworks;2019-07-26;;First Person Shooter;;;Arkane Studios;;;;wolfenstein cyberpilot de
PS4_id_249;Wolfenstein: The New Order;PlayStation 4;Bethesda Softworks;2014-05-20;;First Person Shooter;;;MachineGames;;;;wolfenstein the new order
PS4_id_250;Wolfenstein: The New Order (DE);PlayStation 4;Bethesda Softworks;;;First Person Shooter;;;MachineGames;;;;wolfenstein the new order de
PS4_id_251;Wolfenstein: The Old Blood;PlayStation 4;Bethesda Softworks;2015-05-05;;First Person Shooter;;;MachineGames;;;;wolfenstein the old blood
PS4_id_252;Wolfenstein: The Old Blood (DE);PlayStation 4;Bethesda Softworks;2015-05-05;;First Person Shooter;;;MachineGames;;;;wolfenstein the old blood de
PS4_id_253;Wolfenstein: Youngblood;PlayStation 4;Bethesda Softworks;2019-07-26;;First Person Shooter;;;MachineGames;;;;wolfenstein youngblood
PS4_id_254;Wonder Blade;PlayStation 4;East2west Games;2020-10-29;;Beat 'em up;;;Shenyang Puppet Depot;;;;wonder blade
PS4_id_255;Wonder Blade (EU);PlayStation 4;East2west Games;2020-10-29;;Beat 'em up;;;Shenyang Puppet Depot;;;;wonder blade eu
PS4_id_256;Wonder Boy Returns;PlayStation 4;CFK;2017-03-30;;Platformer;;;CFK;;;;wonder boy returns
PS4_id_257;Wonder Boy Returns (Asia);PlayStation 4;CFK;2017-01-19;;Platformer;;;CFK;;;;wonder boy returns asia
PS4_id_258;Wonder Boy Returns (EU);PlayStation 4;CFK;2017-12-18;;Platformer;;;CFK;;;;wonder boy returns eu
PS4_id_259;Wonder Boy Returns Remix;PlayStation 4;CFK;2019-08-08;;Platformer;;;CFK;;;;wonder boy returns remix
PS4_id_260;Wonder Boy Returns Remix (EU);PlayStation 4;CFK;2019-08-08;;Platformer;;;CFK;;;;wonder boy returns remix eu
PS4_id_261;Wonder Boy: Asha in Monster World;PlayStation 4;ArtDink,ININ Games,Strictly Limited Games;2021-05-28;;Platformer;;;ArtDink;;;;wonder boy asha in monster world
PS4_id_262;Wonder Boy: The Dragon's Trap;PlayStation 4;Dotemu,Nicalis;2017-04-18;;Platformer;;;Lizardcube;;;;wonder boy the dragons trap
PS4_id_263;Wonder Boy: The Dragon's Trap (Asia);PlayStation 4;Arc System Works;2017-07-27;;Platformer;;;Lizardcube;;;;wonder boy the dragons trap asia
PS4_id_264;Wondershot;PlayStation 4;Leikir Studio;2016-02-23;;Action;;;Leikir Studio;;;;wondershot
PS4_id_265;Woodle Tree 2 Deluxe+;PlayStation 4;Chubby Pixel;2019-11-22;;Puzzle;;;Chubby Pixel;;;;woodle tree 2 deluxe
PS4_id_266;Woodle Tree 2 Deluxe+ (EU);PlayStation 4;Chubby Pixel;2019-11-22;;Puzzle;;;Chubby Pixel;;;;woodle tree 2 deluxe eu
PS4_id_267;Woodle Tree Adventures;PlayStation 4;Chubby Pixel;2019-07-26;;Platformer;;;Fabio Ferrara;;;;woodle tree adventures
PS4_id_268;Woodle Tree Adventures (EU);PlayStation 4;Chubby Pixel;2019-07-26;;Platformer;;;Fabio Ferrara;;;;woodle tree adventures eu
PS4_id_269;Woodpunk;PlayStation 4;;;;;;;;;;;woodpunk
PS4_id_270;Worbital;PlayStation 4;Team Jolly Roger;2019-10-18;;Management;;;Team Jolly Roger;;;;worbital
PS4_id_271;Word Maze by POWGI;PlayStation 4;Lightwood Games;2019-12-17;;Puzzle;;;Lightwood Games;;;;word maze by powgi
PS4_id_272;Word Maze by POWGI (Asia);PlayStation 4;eastasiasoft;2019-12-24;;Puzzle;;;Lightwood Games;;;;word maze by powgi asia
PS4_id_273;Word Maze by POWGI (EU);PlayStation 4;Lightwood Games;2019-12-17;;Puzzle;;;Lightwood Games;;;;word maze by powgi eu
PS4_id_274;Word Search by POWGI;PlayStation 4;Lightwood Games;2018-08-07;;Puzzle;;;Lightwood Games;;;;word search by powgi
PS4_id_275;Word Search by POWGI (Asia);PlayStation 4;eastasiasoft;2019-06-25;;Puzzle;;;Lightwood Games;;;;word search by powgi asia
PS4_id_276;Word Search by POWGI (EU);PlayStation 4;Lightwood Games;2018-08-07;;Puzzle;;;Lightwood Games;;;;word search by powgi eu
PS4_id_277;Word Sudoku by POWGI;PlayStation 4;Lightwood Games;2018-10-23;;Puzzle;;;Lightwood Games;;;;word sudoku by powgi
PS4_id_278;Word Sudoku by POWGI (Asia);PlayStation 4;eastasiasoft;2019-06-18;;Puzzle;;;Lightwood Games;;;;word sudoku by powgi asia
PS4_id_279;Word Sudoku by POWGI (EU);PlayStation 4;Lightwood Games;2018-10-23;;Puzzle;;;Lightwood Games;;;;word sudoku by powgi eu
PS4_id_280;Word Wheel by POWGI;PlayStation 4;Lightwood Games;2019-06-04;;Puzzle;;;Lightwood Games;;;;word wheel by powgi
PS4_id_281;Word Wheel by POWGI (Asia);PlayStation 4;eastasiasoft;2019-08-20;;Puzzle;;;Lightwood Games;;;;word wheel by powgi asia
PS4_id_282;Word Wheel by POWGI (EU);PlayStation 4;Lightwood Games;2019-06-04;;Puzzle;;;Lightwood Games;;;;word wheel by powgi eu
PS4_id_283;WordHerd;PlayStation 4;Nellyvision;2020-08-07;;Puzzle;;;Nellyvision;;;;wordherd
PS4_id_284;Wordhunters;PlayStation 4;thumbfood;2018-11-15;;Puzzle,Party;;;thumbfood;;;;wordhunters
PS4_id_285;Wordsweeper by POWGI;PlayStation 4;Lightwood Games;2019-08-06;;Puzzle;;;Lightwood Games;;;;wordsweeper by powgi
PS4_id_286;Wordsweeper by POWGI (Asia);PlayStation 4;eastasiasoft;2019-09-06;;Puzzle;;;Lightwood Games;;;;wordsweeper by powgi asia
PS4_id_287;Wordsweeper by POWGI (EU);PlayStation 4;Lightwood Games;2019-08-06;;Puzzle;;;Lightwood Games;;;;wordsweeper by powgi eu
PS4_id_288;WORK x WORK;PlayStation 4;FuRyu;2019-02-28;;Role Playing,Turn Based;;;FuRyu;;;;work x work
PS4_id_289;World Cruise Story;PlayStation 4;Kairosoft;2020-10-30;;Management;;;Kairosoft;;;;world cruise story
PS4_id_290;World End Syndrome;PlayStation 4;Arc System Works;2019-05-02;;Visual Novel;;;Toybox;;;;world end syndrome
PS4_id_291;World End Syndrome (EU);PlayStation 4;PQube;2019-06-14;;Visual Novel;;;Toybox;;;;world end syndrome eu
PS4_id_292;World End Syndrome (JP);PlayStation 4;Arc System Works;2018-08-30;;Visual Novel;;;Toybox;;;;world end syndrome jp
PS4_id_293;World of Final Fantasy;PlayStation 4;Square Enix;2016-10-25;;Role Playing,Turn Based;;;Square Enix;;;;world of final fantasy
PS4_id_294;WORLD OF HORROR;PlayStation 4;;;;;;;;;;;world of horror
PS4_id_295;World of Tanks (PS4);PlayStation 4;Wargaming.net;2016-01-19;;Automobile,Vehicular Combat;;;Wargaming.net;;;;world of tanks ps4
PS4_id_296;World of Van Helsing: Deathtrap;PlayStation 4;NeocoreGames;2020-09-29;;Action-RPG,Role Playing,Strategy,Tower Defence;;;NeocoreGames;;;;world of van helsing deathtrap
PS4_id_297;World of Warriors;PlayStation 4;Sony Interactive Entertainment;2018-03-21;;Action;;;Virtual Toys;;;;world of warriors
PS4_id_298;World of Warships: Legends (PS4);PlayStation 4;Wargaming.net;2019-04-16;;Naval,Vehicular Combat;;;Wargaming.net;;;;world of warships legends ps4
PS4_id_299;World Quiz;PlayStation 4;;;;;;;;;;;world quiz
PS4_id_300;World Soccer Strikers '91;PlayStation 4;Meteorbyte Studios;2021-08-18;;Sports,Football;;;Bipolar Dawn;;;;world soccer strikers 91
PS4_id_301;World Splitter (EU) (PS4);PlayStation 4;Bumble3ee Interactive;2021-04-21;;Puzzle,Platformer;;;NeoBird Games;;;;world splitter eu ps4
PS4_id_302;World Splitter (JP) (PS4);PlayStation 4;NA PUBLISHING;2021-07-29;;Puzzle,Platformer;;;NeoBird Games;;;;world splitter jp ps4
PS4_id_303;World Splitter (PS4);PlayStation 4;Bumble3ee Interactive;2021-04-21;;Puzzle,Platformer;;;NeoBird Games;;;;world splitter ps4
PS4_id_304;World to the West;PlayStation 4;SOEDESCO;2017-05-05;;Action-Adventure;;;Rain Games;;;;world to the west
PS4_id_305;World War Z;PlayStation 4;Mad Dog Games;2019-04-16;;Action Horror,Third Person Shooter;;;Saber Interactive;;;;world war z
PS4_id_306;World War Z (JP);PlayStation 4;H2 Interactive;2019-09-26;;Action Horror,Third Person Shooter;;;Saber Interactive;;;;world war z jp
PS4_id_307;Worlds of Magic: Planar Conquest;PlayStation 4;Teyon;2016-09-20;;Strategy,Management,Turn Based;;;Wastelands Interactive;;;;worlds of magic planar conquest
PS4_id_308;Worlds of Magic: Planar Conquest (EU);PlayStation 4;Teyon;2016-09-16;;Strategy,Management,Turn Based;;;Wastelands Interactive;;;;worlds of magic planar conquest eu
PS4_id_309;Worlds of Magic: Planar Conquest (JP);PlayStation 4;Teyon;2017-04-28;;Strategy,Management,Turn Based;;;Wastelands Interactive;;;;worlds of magic planar conquest jp
PS4_id_310;Worms Battlegrounds;PlayStation 4;Team17 Software;2014-05-30;;Strategy,Turn Based;;;Team17 Software;;;;worms battlegrounds
PS4_id_311;Worms Rumble (PS4);PlayStation 4;Team17 Software;2020-12-01;;Battle Royale,Action;;;Team17 Software;;;;worms rumble ps4
PS4_id_312;Worms W.M.D.;PlayStation 4;Team17 Software;2016-08-23;;Strategy,Turn Based;;;Team17 Software;;;;worms wmd
PS4_id_313;Worse Than Death;PlayStation 4;Benjamin Rivers;2019-10-08;;Action-Adventure;;;Benjamin Rivers;;;;worse than death
PS4_id_314;Woven;PlayStation 4;Stickylock;2019-11-15;;Action-Adventure;;;Alterego Games;;;;woven
PS4_id_315;Wraith;PlayStation 4;SinnStudio;2018-05-29;;Action Horror,First Person Shooter;;;SinnStudio;;;;wraith
PS4_id_316;Wraith (EU);PlayStation 4;SinnStudio;2019-06-27;;Action Horror,First Person Shooter;;;SinnStudio;;;;wraith eu
PS4_id_317;Wrath: Aeon of Ruin;PlayStation 4;;;;;;;;;;;wrath aeon of ruin
PS4_id_318;WRC 10 (PS4);PlayStation 4;Nacon;2021-09-07;;Automobile,Simulation Racing,Sports;;;KT Racing;;;;wrc 10 ps4
PS4_id_319;WRC 5;PlayStation 4;Nacon;2015-10-13;;Automobile,Simulation Racing;;;KT Racing;;;;wrc 5
PS4_id_320;WRC 6;PlayStation 4;Nacon;2017-03-03;;Automobile,Simulation Racing;;;KT Racing;;;;wrc 6
PS4_id_321;WRC 7;PlayStation 4;Nacon;2017-10-03;;Automobile,Simulation Racing;;;KT Racing;;;;wrc 7
PS4_id_322;WRC 8;PlayStation 4;Nacon;2019-09-10;;Automobile,Simulation Racing,Sports;;;KT Racing;;;;wrc 8
PS4_id_323;WRC 9 (PS4);PlayStation 4;Nacon;2020-09-08;;Automobile,Simulation Racing,Sports;;;KT Racing;;;;wrc 9 ps4
PS4_id_324;Wreckfest (PS4);PlayStation 4;THQ Nordic;2019-08-27;;Automobile,Arcade Racing,Vehicular Combat;;;Bugbear Entertainment;;;;wreckfest ps4
PS4_id_325;Wreckout;PlayStation 4;;;;;;;;;;;wreckout
PS4_id_326;Wulverblade;PlayStation 4;Darkwind Media;2018-01-30;;Beat 'em up;;;Fully Illustrated;;;;wulverblade
PS4_id_327;Wunderling;PlayStation 4;Toplitz Productions;2020-10-27;;Platformer;;;Retroid;;;;wunderling
PS4_id_328;Wunderling (EU);PlayStation 4;Toplitz Productions;2020-10-27;;Platformer;;;Retroid;;;;wunderling eu
PS4_id_329;Wuppo;PlayStation 4;SOEDESCO;2017-11-10;;Action-Adventure;;;Knuist & Perzik;;;;wuppo
PS4_id_330;WWE 2K Battlegrounds;PlayStation 4;2K Games;2020-09-18;;Sports,Wrestling;;;Saber Interactive;;;;wwe 2k battlegrounds
PS4_id_331;WWE 2K15;PlayStation 4;2K Games;2014-11-18;;Sports,Wrestling;;;Yuke's;;;;wwe 2k15
PS4_id_332;WWE 2K16;PlayStation 4;2K Games;2015-10-27;;Sports,Wrestling;;;Yuke's;;;;wwe 2k16
PS4_id_333;WWE 2K17;PlayStation 4;2K Games;2016-10-11;;Sports,Wrestling;;;Yuke's;;;;wwe 2k17
PS4_id_334;WWE 2K18;PlayStation 4;2K Games;2017-10-17;;Sports,Wrestling;;;Yuke's;;;;wwe 2k18
PS4_id_335;WWE 2K19;PlayStation 4;2K Games;2018-10-09;;Sports,Wrestling;;;Yuke's;;;;wwe 2k19
PS4_id_336;WWE 2K20;PlayStation 4;2K Games;2019-10-22;;Sports,Wrestling;;;Visual Concepts;;;;wwe 2k20
PS4_id_337;WWE 2K22 (PS4);PlayStation 4;;;;;;;;;;;wwe 2k22 ps4
PS4_id_338;Wytchwood (PS4);PlayStation 4;;;;;;;;;;;wytchwood ps4
PS4_id_339;E School Life;PlayStation 4;Entergram;2020-07-30;;Visual Novel;;;HOOKSOFT;;;;e school life
PS4_id_340;EA SPORTS NHL 18;PlayStation 4;Electronic Arts;2017-09-15;;Sports,Hockey;;;EA Canada;;;;ea sports nhl 18
PS4_id_341;EA SPORTS Rory McIlroy PGA TOUR;PlayStation 4;Electronic Arts;2015-07-14;;Sports,Golf;;;EA Tiburon;;;;ea sports rory mcilroy pga tour
PS4_id_342;EA SPORTS UFC;PlayStation 4;Electronic Arts;2014-06-17;;Fighting,Sports,Mixed Martial Arts;;;EA Canada;;;;ea sports ufc
PS4_id_343;EA SPORTS UFC 2;PlayStation 4;Electronic Arts;2016-03-17;;Fighting,Sports,Mixed Martial Arts;;;EA Canada;;;;ea sports ufc 2
PS4_id_344;EA SPORTS UFC 3;PlayStation 4;Electronic Arts;2018-02-02;;Sports,Mixed Martial Arts;;;EA Vancouver;;;;ea sports ufc 3
PS4_id_345;EA SPORTS UFC 4;PlayStation 4;Electronic Arts;2020-08-14;;Sports,Mixed Martial Arts;;;EA Vancouver;;;;ea sports ufc 4
PS4_id_346;Eagle Flight;PlayStation 4;Ubisoft;2016-11-08;;Action-Adventure;;;FunHouse;;;;eagle flight
PS4_id_347;Eagle Island Twist;PlayStation 4;Screenwave Media;2021-05-27;;Platformer;;;Pixelnicks;;;;eagle island twist
PS4_id_348;Earth Atlantis;PlayStation 4;Headup Games;2018-06-01;;Shoot 'em up;;;Pixel Perfex;;;;earth atlantis
PS4_id_349;Earth Atlantis (Asia);PlayStation 4;eastasiasoft;2019-01-25;;Shoot 'em up;;;Pixel Perfex;;;;earth atlantis asia
PS4_id_350;Earth Atlantis (EU);PlayStation 4;Headup Games;2018-06-01;;Shoot 'em up;;;Pixel Perfex;;;;earth atlantis eu
PS4_id_351;Earth Defense Force 4.1: The Shadow of New Despair;PlayStation 4;XSEED Games;2015-12-08;;Third Person Shooter;;;Sandlot;;;;earth defense force 41 the shadow of new despair
PS4_id_352;Earth Defense Force 4.1: The Shadow of New Despair (JP);PlayStation 4;D3Publisher;2015-04-02;;Third Person Shooter;;;Sandlot;;;;earth defense force 41 the shadow of new despair jp
PS4_id_353;Earth Defense Force 4.1: Wing Diver The Shooter;PlayStation 4;D3Publisher;2018-08-23;;Shoot 'em up;;;CLOUDs;;;;earth defense force 41 wing diver the shooter
PS4_id_354;Earth Defense Force 4.1: Wing Diver The Shooter (Asia);PlayStation 4;D3Publisher;2017-11-22;;Shoot 'em up;;;CLOUDs;;;;earth defense force 41 wing diver the shooter asia
PS4_id_355;Earth Defense Force 4.1: Wing Diver The Shooter (EU);PlayStation 4;D3Publisher;2018-10-11;;Shoot 'em up;;;CLOUDs;;;;earth defense force 41 wing diver the shooter eu
PS4_id_356;Earth Defense Force 5;PlayStation 4;D3Publisher;2018-12-11;;Third Person Shooter;;;Sandlot;;;;earth defense force 5
PS4_id_357;Earth Defense Force 5 (JP);PlayStation 4;D3Publisher;2017-12-07;;Third Person Shooter;;;Sandlot;;;;earth defense force 5 jp
PS4_id_358;EARTH DEFENSE FORCE: IRON RAIN;PlayStation 4;D3Publisher;2019-04-11;;Third Person Shooter;;;Yuke's;;;;earth defense force iron rain
PS4_id_359;EARTH DEFENSE FORCE: WORLD BROTHERS;PlayStation 4;D3Publisher,Clouded Leopard Entertainment;2020-12-24;;Third Person Shooter;;;Yuke's;;;;earth defense force world brothers
