id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series
wikidata_id_34695;Fable;X360;;2007-12-04;;;;;;;Mature 17+;Fable
wikidata_id_34696;Shellshock: Nam '67;PC;;2004-09-03;;;;;;;Mature 17+;
wikidata_id_34697;Interlude;PS2;;2003-03-13;;;;;;;;
wikidata_id_34698;Neuro Hunter;PC;;2005-08-19;;;;;;;;
wikidata_id_34699;Lyle in Cube Sector;PC;;2006-01-01;;;;;;;;
wikidata_id_34700;Sacred 2: Fallen Angel;X360;;2008-11-07;;;;;;;Mature 17+;Sacred
wikidata_id_34702;Halo 2;XSX;;2004-11-09;;;;;;;Mature 17+;Halo
wikidata_id_34703;Mount & Blade;PC;;2008-09-16;;;;;;;Teen;Mount & Blade
wikidata_id_34704;Pawly Pets: My Animal Hospital;DS;;2007-09-27;;;;;;;;
wikidata_id_34705;Spawn: Armageddon;GC;;2003-11-21;;;;;;;Mature 17+;
wikidata_id_34706;Dragon's Lair 3D: Return to the Lair;GC;;2002-11-17;;;;;;;;
wikidata_id_34707;Age of Empires: The Age of Kings;DS;;2006-02-14;;;;;;;Everyone 10+;
wikidata_id_34708;Dhaka Racing;PC;;2003-01-12;;;;;;;;
wikidata_id_34709;AquaZone: Life Simulator;X360;;2006-09-14;;;;;;;;
wikidata_id_34710;XIII;X;;2003-11-18;;;;;;;;XIII
wikidata_id_34711;Touch Detective 2 ½;DS;;2007-05-24;;;;;;;;
wikidata_id_34713;Bayonetta;NSW;;2009-10-29;;;;;;;Mature 17+;Bayonetta
wikidata_id_34715;John Deere: American Farmer;PC;;2004-06-23;;;;;;;;
wikidata_id_34716;Ten Pin Alley 2;GBA;;2004-04-26;;;;;;;Everyone;
wikidata_id_34718;Buzz! Junior: Robo Jam;PS3;;2007-05-25;;;;;;;Everyone;
wikidata_id_34719;FIFA Football 2002;PS;;2001-10-29;;;;;;;Everyone;FIFA
wikidata_id_34720;Uplink;PC;;2001-10-01;;;;;;;;
wikidata_id_34721;Hourglass of Summer;PS2;;2004-01-01;;;;;;;;
wikidata_id_34722;Polda 4;PC;;2002-01-01;;;;;;;;
wikidata_id_34723;Fila Decathlon;GBA;;2002-01-01;;;;;;;;
wikidata_id_34724;Columns Crown;GBA;;2001-12-07;;;;;;;Everyone;Columns
wikidata_id_34725;Totaled!;PS2;;2002-01-01;;;;;;;;
wikidata_id_34726;Fishing Master World Tour;Wii;;2009-01-06;;;;;;;Everyone;
wikidata_id_34727;Extreme-G 3;PS2;;2001-08-21;;;;;;;;Extreme-G
wikidata_id_34728;Dancing with the Stars: We Dance!;Wii;;2008-01-01;;;;;;;;Dancing with the Stars
wikidata_id_34729;Silent Hill 4: The Room;PC;;2004-06-17;;;;;;;Mature 17+;Silent Hill
wikidata_id_34730;The Witcher: Enhanced Edition;PC;;2008-09-15;;;;;;;;The Witcher
wikidata_id_34733;Eternal Fighter Zero;PC;;2001-01-01;;;;;;;;
wikidata_id_34734;Cabela's Big Game Hunter 4;PC;;2000-01-01;;;;;;;;
wikidata_id_34737;Syphon Filter 3;PS;;2001-11-05;;;;;;;Mature 17+;Syphon Filter
wikidata_id_34738;Need for Speed: Carbon;PS3;;2006-10-30;;;;;;;;Need for Speed
wikidata_id_34739;The Bible Game;PS2;;2005-10-23;;;;;;;;
wikidata_id_34740;Batman Begins;X;;2005-06-14;;;;;;;;
wikidata_id_34742;The Wild;GBA;;2006-01-01;;;;;;;;
wikidata_id_34744;Shin Megami Tensei: Devil Children – Book of Fire and Book of Ice;GBA;;2003-01-01;;;;;;;;Shin Megami Tensei: Devil Children
wikidata_id_34745;Q25399341;PC;;2009-01-01;;;;;;;;
wikidata_id_34746;7 Sins;PC;;2005-05-27;;;;;;;;
wikidata_id_34747;25 to Life;X;;2006-01-17;;;;;;;;
wikidata_id_34748;The Sims 2: Castaway;PS2;;2007-10-22;;;;;;;Everyone 10+;The Sims
wikidata_id_34749;Rollcage Stage II;PC;;2000-03-08;;;;;;;;Rollcage
wikidata_id_34750;RoboCop;PS2;;2003-01-01;;;;;;;;
wikidata_id_34752;Rune Factory 3;DS;;2009-10-22;;;;;;;Everyone;Rune Factory
wikidata_id_34753;Bomberman 64;N64;;2001-12-20;;;;;;;;Bomberman
wikidata_id_34754;Halo 2;PC;;2004-11-09;;;;;;;Mature 17+;Halo
wikidata_id_34755;Goosebumps: Horrorland;PS2;;2008-10-01;;;;;;;;
wikidata_id_34756;Melbourne Cup Challenge;X;;2006-10-26;;;;;;;;
wikidata_id_34757;Dance Praise 2: The ReMix;PC;;2007-10-31;;;;;;;;
wikidata_id_34758;An Untitled Story;PC;;2007-08-26;;;;;;;;
wikidata_id_34759;The Sims 2: Castaway;Wii;;2007-10-22;;;;;;;Teen;The Sims
wikidata_id_34760;The Fairly OddParents: Shadow Showdown;PC;;2004-09-08;;;;;;;;
wikidata_id_34761;The Sims 2: Castaway;PSP;;2007-10-22;;;;;;;Teen;The Sims
wikidata_id_34762;Gekido Advance: Kintaro's Revenge;NSW;;2002-11-08;;;;;;;Teen;Gekido
wikidata_id_34763;Terminator 3: Rise of the Machines (video game);GBA;;2003-08-13;;;;;;;Teen;
wikidata_id_34765;My World, My Way;DS;;2008-06-12;;;;;;;Everyone;
wikidata_id_34766;Ys VI: The Ark of Napishtim;PSP;;2003-09-27;;;;;;;;Ys
wikidata_id_34767;The Fairly OddParents: Shadow Showdown;GC;;2004-09-08;;;;;;;;
wikidata_id_34768;The King of Fighters EX: Neo Blood;GBA;;2001-01-01;;;;;;;;
wikidata_id_34769;Brütal Legend;PS3;;2009-10-13;;;;;;;Mature 17+;
wikidata_id_34770;The Fairly OddParents: Shadow Showdown;GBA;;2004-09-08;;;;;;;;
wikidata_id_34771;Mister Slime;DS;;2008-05-02;;;;;;;Everyone;
wikidata_id_34772;Alien Hominid;GC;;2004-11-21;;;;;;;Teen;
wikidata_id_34773;Petz: Dogz 2;Wii;;2007-01-01;;;;;;;Everyone;
wikidata_id_34774;International Cue Club;PS2;;2003-03-01;;;;;;;;
wikidata_id_34775;Alien Hominid;GBA;;2004-11-21;;;;;;;Teen;
wikidata_id_34776;Cate West: The Vanishing Files;Wii;;2008-02-06;;;;;;;Everyone 10+;
wikidata_id_34777;Ankh: Curse of the Scarab King;DS;;2008-09-17;;;;;;;;Ankh
wikidata_id_34780;Pocket Tanks;PC;;2001-01-01;;;;;;;Everyone;
wikidata_id_34781;Dance Dance Revolution;PS;;2001-03-06;;;;;;;;Dance Dance Revolution
wikidata_id_34782;Q25399751;PC;;2007-01-01;;;;;;;;
wikidata_id_34783;Metcha! Taiko no Tatsujin DS: Nanatsu no Shima no Daibouken;DS;;2008-04-24;;;;;;;;Taiko no Tatsujin
wikidata_id_34784;Luigi's Mansion;GC;;2001-05-03;;;;;;;Everyone;Luigi's Mansion
wikidata_id_34785;Tiger Woods PGA Tour 08;X360;;2007-08-28;;;;;;;;Tiger Woods PGA Tour
wikidata_id_34786;AFL Premiership 2005;PC;;2005-09-22;;;;;;;;AFL
wikidata_id_34787;IL-2 Sturmovik: Forgotten Battles;PC;;2003-03-02;;;;;;;Teen;IL-2 Sturmovik
wikidata_id_34789;2nd Super Robot Wars Alpha;PS2;;2003-01-01;;;;;;;;
wikidata_id_34790;Tom Clancy's Ghost Recon Advanced Warfighter;X360;;2006-03-09;;;;;;;Teen;Tom Clancy’s Ghost Recon
wikidata_id_34791;Sonic Adventure 2;PC;;2001-06-19;;;;;;;Everyone;Sonic Adventure
wikidata_id_34792;Tiger Woods PGA Tour 08;DS;;2007-08-28;;;;;;;;Tiger Woods PGA Tour
wikidata_id_34793;Dinosaur World;PC;;2001-06-01;;;;;;;;Walking with...
wikidata_id_34796;MX Unleashed;PS2;;2004-02-17;;;;;;;;
wikidata_id_34798;Ford Racing 3;PC;;2004-10-29;;;;;;;;
wikidata_id_34799;Space Invaders Extreme 2;DS;;2009-03-26;;;;;;;Everyone;Space Invaders
wikidata_id_34800;The Great Escape;PC;;2003-07-23;;;;;;;;
wikidata_id_34801;Time Ace;DS;;2007-06-12;;;;;;;;
wikidata_id_34802;Ghostbusters: The Video Game;PS3;;2009-06-16;;;;;;;Teen;Ghostbusters
wikidata_id_34803;Azurik: Rise of Perathia;X;;2001-11-25;;;;;;;Teen;
wikidata_id_34804;NCAA Football 2002;PS2;;2001-07-24;;;;;;;Everyone;
wikidata_id_34805;AGON;PC;;2003-01-01;;;;;;;;
wikidata_id_34807;Transformers: The Game;Wii;;2007-06-19;;;;;;;Teen;
wikidata_id_34809;Disney's Chicken Little: Ace in Action;Wii;;2006-11-09;;;;;;;;
wikidata_id_34810;Dino Crisis 3;X;;2003-06-26;;;;;;;Mature 17+;Dino Crisis
wikidata_id_34812;The Typing of the Dead;DC;;2000-03-30;;;;;;;Mature 17+;
wikidata_id_34813;Sonic Adventure 2;GC;;2001-06-19;;;;;;;Everyone;Sonic Adventure
wikidata_id_34816;Rhapsody: A Musical Adventure;DS;;2000-07-30;;;;;;;Everyone;Marl Kingdom
wikidata_id_34817;Enchanted Arms;X360;;2006-01-12;;;;;;;Teen;
wikidata_id_34820;Final Fantasy XI Online: A Crystalline Prophecy;X360;;2009-01-01;;;;;;;;
wikidata_id_34821;"Chaos;Head";PC;;2008-01-01;;;;;;;;Science Adventure Series
wikidata_id_34822;Pearl Harbor: Shadows over Oahu;PC;;2001-01-01;;;;;;;;
wikidata_id_34824;Super Mario Sunshine;GC;;2002-07-19;;;;;;;Everyone;Super Mario
wikidata_id_34825;Abalone;PC;;2003-03-01;;;;;;;;
wikidata_id_34826;Star Wolves 2;PC;;2006-04-28;;;;;;;;Star Wolves
wikidata_id_34827;Jinx;PS;;2003-01-31;;;;;;;;
wikidata_id_34828;Nemesis of the Roman Empire;PC;;2003-01-01;;;;;;;;
wikidata_id_34829;Brigandine: Grand Edition;PSP;;2000-05-18;;;;;;;Everyone;Brigandine
wikidata_id_34832;Neverwinter Nights 2;PC;;2006-10-31;;;;;;;Teen;Neverwinter Nights
wikidata_id_34833;Escape From Woomera;PC;;2004-05-07;;;;;;;;
wikidata_id_34834;Yoake Mae yori Ruriiro na;PC;;2005-01-01;;;;;;;;
wikidata_id_34835;Resident Evil;PS;;2002-03-22;;;;;;;Mature 17+;Resident Evil
wikidata_id_34838;True Crime: Streets of LA;PS2;;2003-11-03;;;;;;;Mature 17+;True Crime
wikidata_id_34840;Neighbours from Hell Compilation;NSW;;2004-02-20;;;;;;;Teen;
wikidata_id_34841;Day Watch;PC;;2007-01-01;;;;;;;;
wikidata_id_34842;F-Zero: GP Legend;GBA;;2003-11-28;;;;;;;;F-Zero
wikidata_id_34843;Evochron Alliance;PC;;2007-05-12;;;;;;;;Star Wraith
wikidata_id_34844;FIFA Football 2002;PS2;;2001-10-29;;;;;;;Everyone;FIFA
wikidata_id_34846;Grooverider: Slot Car Thunder;PS2;;2003-09-26;;;;;;;Everyone;
wikidata_id_34847;Grand Theft Auto: Liberty City Stories;PS2;;2005-10-24;;;;;;;Mature 17+;Grand Theft Auto
wikidata_id_34849;A Stroke of Fate: Operation Bunker;PC;;2009-10-21;;;;;;;;
wikidata_id_34851;Gish;PC;;2004-05-10;;;;;;;Teen;
wikidata_id_34852;007: Quantum of Solace;PS2;;2008-10-31;;;;;;;;James Bond
wikidata_id_34853;A Stroke of Fate: Operation Valkyrie;PC;;2009-02-13;;;;;;;;
wikidata_id_34854;The Italian Job;PS2;;2003-06-25;;;;;;;Teen;
wikidata_id_34855;Tunnel Rats;PC;;2009-05-15;;;;;;;;
wikidata_id_34856;Charlie's Angels;GC;;2003-07-04;;;;;;;Teen;
wikidata_id_34858;Warlords Battlecry;PC;;2000-07-09;;;;;;;;Warlords Battlecry
wikidata_id_34859;Command & Conquer: Generals;PC;;2003-02-10;;;;;;;Teen;Command & Conquer
wikidata_id_34860;G1 Jockey 4 2007;PS3;;2007-11-01;;;;;;;;G1 Jockey
wikidata_id_34861;Mission: Humanity;PC;;2000-12-01;;;;;;;Teen;
wikidata_id_34862;NASCAR: Dirt to Daytona;GC;;2002-11-11;;;;;;;;
wikidata_id_34863;Zapper: One Wicked Cricket;PS2;;2002-10-09;;;;;;;;
wikidata_id_34864;Hourglass of Summer;PC;;2004-01-01;;;;;;;;
wikidata_id_34865;Amsterdoom;PC;;2000-01-01;;;;;;;;
wikidata_id_34866;MX Superfly;PS2;;2002-06-17;;;;;;;;
wikidata_id_34867;Ouran Koukou Host Club;PS2;;2007-04-19;;;;;;;;
wikidata_id_34868;Justice League: Chronicles;GBA;;2003-11-12;;;;;;;Everyone;
wikidata_id_34869;The Last Guy;PSP;;2008-07-31;;;;;;;Everyone 10+;
wikidata_id_34871;Loki;PC;;2007-01-01;;;;;;;;
wikidata_id_34872;KingMania;PC;;2007-10-09;;;;;;;;
wikidata_id_34873;Bratz: The Movie;GBA;;2007-09-25;;;;;;;;
wikidata_id_34875;Nanatsuiro Drops;DS;;2006-01-01;;;;;;;;
wikidata_id_34876;Kurt Warner's Arena Football Unleashed;PS;;2000-05-18;;;;;;;;
wikidata_id_34877;Doraemon: Nobita's Dinosaur 2006 DS;DS;;2006-03-02;;;;;;;;
wikidata_id_34879;DK: King of Swing;GBA;;2005-02-04;;;;;;;;DK
wikidata_id_34881;Yu-Gi-Oh! Power of Chaos: Yugi the Destiny;PC;;2003-11-28;;;;;;;;Yu-Gi-Oh!
wikidata_id_34882;Afro Samurai;X360;;2009-01-27;;;;;;;Mature 17+;
wikidata_id_34883;Pro Evolution Soccer 6;X360;;2006-10-27;;;;;;;Everyone;eFootball
wikidata_id_34884;DECO Online;PC;;2005-11-01;;;;;;;;
wikidata_id_34885;FIFA 08;PS2;;2007-09-27;;;;;;;Everyone;FIFA
wikidata_id_34886;Carmen Sandiego: The Secret of the Stolen Drums;X;;2004-03-05;;;;;;;;
wikidata_id_34887;Extreme-G 3;GC;;2001-08-21;;;;;;;;Extreme-G
wikidata_id_34888;Mario & Luigi: Superstar Saga;GBA;;2003-11-17;;;;;;;Everyone;Mario & Luigi
wikidata_id_34889;KimiKiss;PS2;;2006-01-01;;;;;;;;
wikidata_id_34890;Pro Evolution Soccer 6;DS;;2006-10-27;;;;;;;Everyone;eFootball
wikidata_id_34891;Tiger Woods PGA Tour 08;Wii;;2007-08-28;;;;;;;;Tiger Woods PGA Tour
wikidata_id_34893;Star Wars Episode I: Jedi Power Battles;PS;;2000-03-31;;;;;;;;
wikidata_id_34894;RailSim 2;PC;;2003-01-01;;;;;;;;
wikidata_id_34895;Rolling;PS2;;2003-10-24;;;;;;;;
wikidata_id_34896;Aztec: The Curse in the Heart of the City of Gold;PS;;2000-12-01;;;;;;;;
wikidata_id_34897;Ironclads: American Civil War;PC;;2008-01-01;;;;;;;;
wikidata_id_34898;Unreal Tournament 2003;PC;;2002-10-01;;;;;;;;Unreal
wikidata_id_34899;Karaoke Revolution;PS2;;2003-11-04;;;;;;;;Karaoke Revolution
wikidata_id_34900;Tom Clancy's Ghost Recon Advanced Warfighter;X;;2006-03-09;;;;;;;Teen;Tom Clancy’s Ghost Recon
wikidata_id_34901;Oddworld: Stranger's Wrath;PSV;;2005-01-25;;;;;;;Teen;Oddworld
wikidata_id_34902;The Bible Game;GBA;;2005-10-23;;;;;;;;
wikidata_id_34903;Championsheep Rally;PC;;2006-01-01;;;;;;;;
wikidata_id_34904;Oddworld: Munch's Oddysee;PS3;;2001-11-15;;;;;;;Teen;Oddworld
wikidata_id_34906;Call of Duty 2: Big Red One;X;;2005-11-01;;;;;;;Teen;Call of Duty
wikidata_id_34907;Baby Pals;DS;;2007-11-19;;;;;;;;
wikidata_id_34908;RoboCop;PC;;2003-01-01;;;;;;;;
wikidata_id_34909;Tak: The Great Juju Challenge;DS;;2005-09-19;;;;;;;;Tak and the Power of Juju
wikidata_id_34910;De Blob;Wii;;2006-07-01;;;;;;;Everyone;
wikidata_id_34911;FIFA Street;X;;2005-02-22;;;;;;;Everyone;FIFA Street
wikidata_id_34912;GT-R 400;PS2;;2004-01-01;;;;;;;;
wikidata_id_34913;Rat Race;PS3;;2007-10-16;;;;;;;;
wikidata_id_34914;Half-Life 2: Episode One;X360;;2006-06-01;;;;;;;Mature 17+;Half-Life
wikidata_id_34916;Rhapsody: A Musical Adventure;PSP;;2000-07-30;;;;;;;Everyone;Marl Kingdom
wikidata_id_34917;Lost Empire: Immortals;PC;;2008-03-11;;;;;;;;
wikidata_id_34918;Astro Boy: The Video Game;DS;;2009-10-08;;;;;;;;
wikidata_id_34919;Enemy Territory: Quake Wars;PC;;2007-09-28;;;;;;;Teen;Quake
wikidata_id_34921;Dr. Seuss: Green Eggs and Ham;GBA;;2003-01-01;;;;;;;Everyone;
wikidata_id_34922;Mad Tracks;PC;;2007-05-30;;;;;;;;
wikidata_id_34923;Rampage: Total Destruction;Wii;;2006-04-24;;;;;;;;
wikidata_id_34924;Cube 2: Sauerbraten;PC;;2004-01-01;;;;;;;;
wikidata_id_34927;Zathura;PS2;;2006-01-01;;;;;;;;
wikidata_id_34929;Circus Maximus: Chariot Wars;X;;2002-02-24;;;;;;;Teen;
wikidata_id_34930;Barrow Hill;PC;;2006-04-16;;;;;;;;Barrow Hill
wikidata_id_34931;Irides: Master of Blocks;DC;;2009-06-26;;;;;;;;
wikidata_id_34933;RHEM 2: The Cave;PC;;2005-11-02;;;;;;;;
wikidata_id_34935;Arthur! Ready to Race;PS;;2000-11-01;;;;;;;;
wikidata_id_34937;Crash: Mind over Mutant;Wii;;2008-10-07;;;;;;;Everyone 10+;Crash Bandicoot
wikidata_id_34938;Sakura Wars;PSP;;2000-05-25;;;;;;;;Sakura Wars
wikidata_id_34939;Crash: Mind over Mutant;PSP;;2008-10-07;;;;;;;Everyone 10+;Crash Bandicoot
wikidata_id_34942;Tropico 3;X360;;2009-10-20;;;;;;;Teen;Tropico
wikidata_id_34943;Gadget Trial;PC;;2006-06-23;;;;;;;;
wikidata_id_34944;Classified: The Sentinel Crisis;X;;2005-05-24;;;;;;;;
wikidata_id_34945;Sakura Wars 3: Is Paris Burning?;PC;;2001-03-22;;;;;;;;Sakura Wars
wikidata_id_34946;Wet;X360;;2009-09-15;;;;;;;Mature 17+;
wikidata_id_34947;Dōkyūsei;SAT;;2008-05-22;;;;;;;;
wikidata_id_34948;The Half Broken Crown: The Broken Kingdoms;DS;;2007-01-01;;;;;;;;
wikidata_id_34949;Death Track: Resurrection;PC;;2008-02-22;;;;;;;;Deathtrack
wikidata_id_34950;World Championship Pool 2004;X;;2003-12-09;;;;;;;;
wikidata_id_34952;Petit Copter;PS2;;2002-05-30;;;;;;;;
wikidata_id_34953;Ragnarok Online 2: The Gate of the World;PC;;2007-05-28;;;;;;;;Ragnarok Online
wikidata_id_34955;Ice Age: Dawn of the Dinosaurs;X360;;2009-01-01;;;;;;;;Ice Age
wikidata_id_34956;Bayonetta;PC;;2009-10-29;;;;;;;Mature 17+;Bayonetta
wikidata_id_34958;"Steins;Gate";PSV;;2009-10-15;;;;;;;;Science Adventure Series
wikidata_id_34959;Dead Rising;XOne;;2006-08-08;;;;;;;Mature 17+;Dead Rising
wikidata_id_34960;Jam Sessions;DS;;2007-09-11;;;;;;;;
wikidata_id_34961;TOCA World Touring Cars;PS;;2000-01-01;;;;;;;;
wikidata_id_34962;Against Rome;PC;;2003-01-01;;;;;;;Teen;
wikidata_id_34963;Fishdom H2O: Hidden Odyssey;PC;;2009-04-10;;;;;;;Everyone;
wikidata_id_34964;Football Manager 2006;PC;;2005-10-21;;;;;;;Everyone;Football Manager
wikidata_id_34965;Phoenix Wright: Ace Attorney – Justice for All;DS;;2002-01-01;;;;;;;Teen;Ace Attorney
wikidata_id_34966;Q22101303;PC;;2001-01-01;;;;;;;;
wikidata_id_34967;Dark Horizon;PC;;2008-09-26;;;;;;;Everyone 10+;Tarr Chronicles
wikidata_id_34968;Hummer Badlands;X;;2006-04-11;;;;;;;;
wikidata_id_34969;Bioscopia;PC;;2001-01-01;;;;;;;;
wikidata_id_34970;PokéPark Wii: Pikachu's Adventure;Wii;;2009-12-05;;;;;;;Everyone;PokéPark
wikidata_id_34971;NASCAR Heat;PC;;2000-08-23;;;;;;;Everyone;
wikidata_id_34972;Mystery Case Files: Huntsville;PC;;2005-11-14;;;;;;;;Mystery Case Files
wikidata_id_34973;X: Beyond the Frontier;PC;;2000-01-31;;;;;;;;X
wikidata_id_34974;Hot Potato;GBA;;2001-06-29;;;;;;;;
wikidata_id_34975;Operation Flashpoint: Dragon Rising;PS3;;2009-10-06;;;;;;;Mature 17+;Operation Flashpoint
wikidata_id_34976;Q2658549;DS;;2008-10-15;;;;;;;;
wikidata_id_34977;Monster Trux: Arenas;Wii;;2007-09-25;;;;;;;;
wikidata_id_34978;Geograficus;PC;;2003-10-01;;;;;;;;
wikidata_id_34979;Castleween;GC;;2002-11-29;;;;;;;;
wikidata_id_34980;Castleween;GBA;;2002-11-29;;;;;;;;
wikidata_id_34981;SOCOM 3 U.S. Navy SEALs;PS2;;2005-10-11;;;;;;;Mature 17+;SOCOM U.S. Navy SEALs
wikidata_id_34982;FaceBreaker;Wii;;2008-09-04;;;;;;;Teen;
wikidata_id_34983;Dissidia Final Fantasy;PSP;;2008-12-18;;;;;;;Teen;Final Fantasy
wikidata_id_34984;Faces of War;PC;;2006-09-08;;;;;;;Mature 17+;Men of War
wikidata_id_34985;Curious George;PS2;;2006-02-01;;;;;;;;
wikidata_id_34986;Mystery Case Files: Prime Suspects;PC;;2006-04-06;;;;;;;;Mystery Case Files
wikidata_id_34987;NHL 2003;PC;;2002-09-30;;;;;;;Everyone;NHL
wikidata_id_34988;Fisherman's Challenge;PS2;;2003-01-01;;;;;;;Everyone;
wikidata_id_34989;Zatch Bell! Mamodo Fury;GC;;2005-12-15;;;;;;;;
wikidata_id_34990;American Idol;PS2;;2003-11-07;;;;;;;Everyone;
wikidata_id_34991;DS Puzzler Numplay Fan and Oekaki Logic;DS;;2006-01-01;;;;;;;;
wikidata_id_34992;Forza Motorsport;X;;2005-05-03;;;;;;;Everyone;Forza
wikidata_id_34994;Myst III: Exile;X;;2001-05-08;;;;;;;Everyone;Myst
wikidata_id_34995;Fate/hollow ataraxia;PSV;;2005-01-01;;;;;;;;
wikidata_id_34996;Asterix at the Olympic Games;Wii;;2007-01-01;;;;;;;Everyone 10+;
wikidata_id_34997;BlowOut;X;;2003-10-28;;;;;;;;
wikidata_id_34999;Gitaroo Man;PS2;;2001-06-21;;;;;;;;
wikidata_id_35000;NHL 2003;GC;;2002-09-30;;;;;;;Everyone;NHL
wikidata_id_35002;Everyday Shooter;PS3;;2007-10-11;;;;;;;;
wikidata_id_35003;Lips: Canta en Español;X360;;2009-11-13;;;;;;;;
wikidata_id_35004;Hunting Unlimited 2008;PC;;2008-01-29;;;;;;;;
wikidata_id_35005;Auditorium;PS3;;2008-04-01;;;;;;;;
wikidata_id_35006;Mega Man Star Force 2;DS;;2007-11-22;;;;;;;;Mega Man Star Force
wikidata_id_35008;Minesweeper;PC;;2007-01-30;;;;;;;Everyone;
wikidata_id_35009;Shinobi;PS2;;2002-11-10;;;;;;;Mature 17+;Shinobi
wikidata_id_35010;Sydney 2000;PS;;2000-07-31;;;;;;;Everyone;
wikidata_id_35012;WWE SmackDown vs. Raw 2008;Wii;;2007-11-13;;;;;;;Teen;WWE 2K
wikidata_id_35014;Jillian Michaels' Fitness Ultimatum 2009;Wii;;2008-10-21;;;;;;;;
wikidata_id_35015;Metal Gear Solid 2: Sons of Liberty;PS3;;2001-11-12;;;;;;;Mature 17+;Metal Gear
wikidata_id_35016;Warriors of Might and Magic;PS2;;2000-12-22;;;;;;;;Might and Magic
wikidata_id_35017;Sky Diving;PS3;;2008-02-07;;;;;;;;
wikidata_id_35018;Q5822208;DS;;2009-01-01;;;;;;;;
wikidata_id_35019;Pixeline: Drager over Pixieland;PC;;2008-01-01;;;;;;;;Pixeline
wikidata_id_35020;Cipher Complex;PS3;;2009-09-11;;;;;;;;
wikidata_id_35021;Bionic Commando;X360;;2009-05-19;;;;;;;Mature 17+;Bionic Commando
wikidata_id_35022;Super Marisa Land;PC;;2005-05-04;;;;;;;;Touhou Project
wikidata_id_35024;Little Fighter Online;PC;;2005-03-25;;;;;;;;
wikidata_id_35025;Dracula: Undead Awakening;Wii;;2009-02-19;;;;;;;;
wikidata_id_35026;Silent Hill 4: The Room;PS2;;2004-06-17;;;;;;;Mature 17+;Silent Hill
wikidata_id_35027;Trapt;PS2;;2005-06-30;;;;;;;;
wikidata_id_35028;Second Sight;PC;;2004-09-03;;;;;;;Teen;
wikidata_id_35029;Swords & Soldiers;PC;;2009-05-15;;;;;;;Teen;
wikidata_id_35030;Dracula: Undead Awakening;PSP;;2009-02-19;;;;;;;;
wikidata_id_35031;Shakugan no Shana;PS2;;2006-03-23;;;;;;;;
wikidata_id_35032;Monster House;DS;;2006-07-18;;;;;;;;
wikidata_id_35033;Skateboard Park Tycoon;PC;;2001-09-04;;;;;;;;
wikidata_id_35034;SpongeBob SquarePants: Battle for Bikini Bottom;PC;;2003-10-31;;;;;;;;
wikidata_id_35035;Crimson Gem Saga;PSP;;2008-10-23;;;;;;;Teen;
wikidata_id_35036;Nanatsuiro Drops;PC;;2006-01-01;;;;;;;;
wikidata_id_35037;Second Sight;GC;;2004-09-03;;;;;;;Teen;
wikidata_id_35039;Zack & Wiki: Quest for Barbaros' Treasure;Wii;;2007-10-23;;;;;;;Everyone;
wikidata_id_35040;Little King's Story;PC;;2009-04-22;;;;;;;Teen;
wikidata_id_35041;Ys Seven;PC;;2009-09-16;;;;;;;Teen;Ys
wikidata_id_35042;7 Sins;PS2;;2005-05-27;;;;;;;;
wikidata_id_35044;SpongeBob SquarePants: Battle for Bikini Bottom;GC;;2003-10-31;;;;;;;;
wikidata_id_35046;SpongeBob SquarePants: Battle for Bikini Bottom;GBA;;2003-10-31;;;;;;;;
wikidata_id_35047;Tao Feng: Fist of the Lotus;X;;2003-03-18;;;;;;;Mature 17+;
wikidata_id_35048;Juiced 2: Hot Import Nights;PS3;;2007-09-17;;;;;;;Teen;Juiced
wikidata_id_35050;GT Advance 2: Rally Racing;GBA;;2001-12-07;;;;;;;;
wikidata_id_35051;Pro Evolution Soccer 6;PC;;2006-10-27;;;;;;;Everyone;eFootball
wikidata_id_35053;Taiko no Tatsujin Wii: Do Don to Nidaime;Wii;;2009-11-19;;;;;;;;Taiko no Tatsujin
wikidata_id_35054;Aces of the Air;PS;;2002-05-23;;;;;;;;
wikidata_id_35055;Mortal Kombat: Armageddon;Wii;;2006-10-11;;;;;;;Mature 17+;Mortal Kombat
wikidata_id_35056;Missing: The 13th Victim;PC;;2004-01-01;;;;;;;;
wikidata_id_35057;Nintendo Puzzle Collection;GC;;2003-02-07;;;;;;;Everyone;Puzzle League
wikidata_id_35059;Dance Factory;PS2;;2006-08-29;;;;;;;;
wikidata_id_35060;Muppets Party Cruise;GC;;2003-11-11;;;;;;;Everyone;
wikidata_id_35061;Championship Manager 2008;PC;;2007-11-02;;;;;;;;Championship Manager
wikidata_id_35062;Garfield Gets Real;DS;;2008-10-17;;;;;;;Everyone;
wikidata_id_35063;Mortal Kombat: Armageddon;X;;2006-10-11;;;;;;;Mature 17+;Mortal Kombat
wikidata_id_35064;Saints Row 2;X360;;2008-05-29;;;;;;;Mature 17+;Saints Row
wikidata_id_35065;Funny Pizza Land;PC;;2002-01-01;;;;;;;;
wikidata_id_35066;Sonic's Ultimate Genesis Collection;PS3;;2009-02-10;;;;;;;Everyone 10+;
wikidata_id_35067;Jurassic: The Hunted;X360;;2009-11-03;;;;;;;;
wikidata_id_35068;Terminator 3: Rise of the Machines (video game);PS2;;2003-08-13;;;;;;;Teen;
