"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameNameComparatorLevenshtein record1Value","[0] GameNameComparatorLevenshtein record2Value","[0] GameNameComparatorLevenshtein record1PreprocessedValue","[0] GameNameComparatorLevenshtein record2PreprocessedValue","[0] GameNameComparatorLevenshtein similarity","[0] GameNameComparatorLevenshtein postproccesedSimilarity","[1] GameDateComparator3Years record1Value","[1] GameDateComparator3Years record2Value","[1] GameDateComparator3Years record1PreprocessedValue","[1] GameDateComparator3Years record2PreprocessedValue","[1] GameDateComparator3Years similarity","[1] GameDateComparator3Years postproccesedSimilarity"
"LinearCombinationMatchingRule","all_games13866","PS4_id_323","0.06363636363636366",,"Scribblenauts Showdown","WRC 9 (PS4)","Scribblenauts Showdown","WRC 9 (PS4)","0.09090909090909094","0.09090909090909094","2018-03-06T00:00","2020-09-08T00:00","2018-03-06T00:00","2020-09-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games10199","PS4_id_1821","0.20588235294117643",,"Mantis Burn Racing","Tom Clancy's Ghost Recon Wildlands","Mantis Burn Racing","Tom Clancy's Ghost Recon Wildlands","0.2941176470588235","0.2941176470588235","2016-10-12T00:00","2017-03-07T00:00","2016-10-12T00:00","2017-03-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games11296","PS4_id_556","0.1333333333333333",,"ActRaiser Renaissance","Even the Ocean","ActRaiser Renaissance","Even the Ocean","0.19047619047619047","0.19047619047619047","2021-09-23T00:00","2020-08-18T00:00","2021-09-23T00:00","2020-08-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games221","PS4_id_6680","0.0",,"Undertale","Hoggy2","Undertale","Hoggy2","0.0","0.0","2017-08-15T00:00","2019-07-23T00:00","2017-08-15T00:00","2019-07-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games11529","PS4_id_8248","0.03043478260869563",,"Oninaki","Battle Garegga Rev.2016","Oninaki","Battle Garegga Rev.2016","0.04347826086956519","0.04347826086956519","2019-08-22T00:00","2017-10-06T00:00","2019-08-22T00:00","2017-10-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games221","PS4_id_6685","0.0",,"Undertale","Hohokum (CN)","Undertale","Hohokum (CN)","0.0","0.0","2017-08-15T00:00","2015-12-03T00:00","2017-08-15T00:00","2015-12-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games221","PS4_id_6682","0.06363636363636366",,"Undertale","Hoggy2 (EU)","Undertale","Hoggy2 (EU)","0.09090909090909094","0.09090909090909094","2017-08-15T00:00","2019-07-24T00:00","2017-08-15T00:00","2019-07-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games4645","PS4_id_1573","0.06999999999999998",,"Darkwood","The Procession to Calvary (EU)","Darkwood","The Procession to Calvary (EU)","0.09999999999999998","0.09999999999999998","2019-05-14T00:00","2021-07-07T00:00","2019-05-14T00:00","2021-07-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games11901","PS4_id_8620","0.06562499999999999",,"Utawarerumono: Mask of Deception","Bridge Constructor Stunts (EU)","Utawarerumono: Mask of Deception","Bridge Constructor Stunts (EU)","0.09375","0.09375","2017-05-23T00:00","2018-03-27T00:00","2017-05-23T00:00","2018-03-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","all_games221","PS4_id_6681","0.05384615384615381",,"Undertale","Hoggy2 (Asia)","Undertale","Hoggy2 (Asia)","0.07692307692307687","0.07692307692307687","2017-08-15T00:00","2019-08-02T00:00","2017-08-15T00:00","2019-08-02T00:00","0.0","0.0"
