"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameNameComparatorLevenshtein record1Value","[0] GameNameComparatorLevenshtein record2Value","[0] GameNameComparatorLevenshtein record1PreprocessedValue","[0] GameNameComparatorLevenshtein record2PreprocessedValue","[0] GameNameComparatorLevenshtein similarity","[0] GameNameComparatorLevenshtein postproccesedSimilarity","[1] GameDateComparator3Years record1Value","[1] GameDateComparator3Years record2Value","[1] GameDateComparator3Years record1PreprocessedValue","[1] GameDateComparator3Years record2PreprocessedValue","[1] GameDateComparator3Years similarity","[1] GameDateComparator3Years postproccesedSimilarity"
"LinearCombinationMatchingRule","Video_games_sales11336","PS4_id_9680","0.1076923076923077",,"Grand Kingdom","99Vidas","Grand Kingdom","99Vidas","0.15384615384615385","0.15384615384615385","2015-01-01T00:00","2017-07-18T00:00","2015-01-01T00:00","2017-07-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11336","PS4_id_9681","0.05384615384615381",,"Grand Kingdom","99Vidas (EU)","Grand Kingdom","99Vidas (EU)","0.07692307692307687","0.07692307692307687","2015-01-01T00:00","2017-12-08T00:00","2015-01-01T00:00","2017-12-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4115","PS4_id_3539","0.16896551724137931",,"BioShock The Collection","Anata no Shikihime Kyoudoutan","BioShock The Collection","Anata no Shikihime Kyoudoutan","0.24137931034482762","0.24137931034482762","2016-01-01T00:00","2018-03-08T00:00","2016-01-01T00:00","2018-03-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales9838","PS4_id_1135","0.3411764705882353",,"Rugby 15","Tales of Zestiria","Rugby 15","Tales of Zestiria","0.05882352941176472","0.05882352941176472","2015-01-01T00:00","2015-10-20T00:00","2015-01-01T00:00","2015-10-20T00:00","1.0","1.0"
"LinearCombinationMatchingRule","Video_games_sales11344","PS4_id_7276","0.08484848484848484",,"Fairy Fencer F: Advent Dark Force","Lichtspeer","Fairy Fencer F: Advent Dark Force","Lichtspeer","0.12121212121212122","0.12121212121212122","2015-01-01T00:00","2016-09-27T00:00","2015-01-01T00:00","2016-09-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales9838","PS4_id_1136","0.055999999999999966",,"Rugby 15","Talisman: Digital Edition","Rugby 15","Talisman: Digital Edition","0.07999999999999996","0.07999999999999996","2015-01-01T00:00","2017-03-07T00:00","2015-01-01T00:00","2017-03-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11344","PS4_id_7279","0.18529411764705878",,"Fairy Fencer F: Advent Dark Force","Life Goes On: Done to Death (Asia)","Fairy Fencer F: Advent Dark Force","Life Goes On: Done to Death (Asia)","0.2647058823529411","0.2647058823529411","2015-01-01T00:00","2017-06-08T00:00","2015-01-01T00:00","2017-06-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11344","PS4_id_7278","0.1909090909090909",,"Fairy Fencer F: Advent Dark Force","Life Goes On: Done to Death","Fairy Fencer F: Advent Dark Force","Life Goes On: Done to Death","0.2727272727272727","0.2727272727272727","2015-01-01T00:00","2016-05-17T00:00","2015-01-01T00:00","2016-05-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4115","PS4_id_3535","0.09130434782608697",,"BioShock The Collection","Anamorphine","BioShock The Collection","Anamorphine","0.13043478260869568","0.13043478260869568","2016-01-01T00:00","2018-07-31T00:00","2016-01-01T00:00","2018-07-31T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales15403","PS4_id_2106","0.13999999999999996",,"Dragons Dogma Online: Season 2","YouTubers Life OMG (EU)","Dragons Dogma Online: Season 2","YouTubers Life OMG (EU)","0.19999999999999996","0.19999999999999996","2016-01-01T00:00","2018-11-21T00:00","2016-01-01T00:00","2018-11-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4115","PS4_id_3536","0.1217391304347826",,"BioShock The Collection","Anamorphine (EU)","BioShock The Collection","Anamorphine (EU)","0.17391304347826086","0.17391304347826086","2016-01-01T00:00","2018-07-31T00:00","2016-01-01T00:00","2018-07-31T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11344","PS4_id_7272","0.08484848484848484",,"Fairy Fencer F: Advent Dark Force","Level 22","Fairy Fencer F: Advent Dark Force","Level 22","0.12121212121212122","0.12121212121212122","2015-01-01T00:00","2016-02-11T00:00","2015-01-01T00:00","2016-02-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales15403","PS4_id_2105","0.16333333333333327",,"Dragons Dogma Online: Season 2","YouTubers Life OMG","Dragons Dogma Online: Season 2","YouTubers Life OMG","0.23333333333333328","0.23333333333333328","2016-01-01T00:00","2018-11-20T00:00","2016-01-01T00:00","2018-11-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4115","PS4_id_3537","0.09130434782608697",,"BioShock The Collection","Anarcute","BioShock The Collection","Anarcute","0.13043478260869568","0.13043478260869568","2016-01-01T00:00","2018-02-20T00:00","2016-01-01T00:00","2018-02-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11344","PS4_id_7275","0.12727272727272723",,"Fairy Fencer F: Advent Dark Force","Lichdom Battlemage","Fairy Fencer F: Advent Dark Force","Lichdom Battlemage","0.18181818181818177","0.18181818181818177","2015-01-01T00:00","2016-04-22T00:00","2015-01-01T00:00","2016-04-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4115","PS4_id_3531","0.2434782608695652",,"BioShock The Collection","Among the Sleep","BioShock The Collection","Among the Sleep","0.34782608695652173","0.34782608695652173","2016-01-01T00:00","2015-12-08T00:00","2016-01-01T00:00","2015-12-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales15403","PS4_id_2109","0.11666666666666663",,"Dragons Dogma Online: Season 2","Ys Origin","Dragons Dogma Online: Season 2","Ys Origin","0.16666666666666663","0.16666666666666663","2016-01-01T00:00","2017-03-06T00:00","2016-01-01T00:00","2017-03-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales5188","PS4_id_4135","0.13124999999999998",,"Destiny: The Collection","Senran Kagura Peach Beach Splash","Destiny: The Collection","Senran Kagura Peach Beach Splash","0.1875","0.1875","2016-01-01T00:00","2017-09-26T00:00","2016-01-01T00:00","2017-09-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4115","PS4_id_3533","0.36086956521739133",,"BioShock The Collection","Amplitude","BioShock The Collection","Amplitude","0.08695652173913049","0.08695652173913049","2016-01-01T00:00","2016-01-05T00:00","2016-01-01T00:00","2016-01-05T00:00","1.0","1.0"
"LinearCombinationMatchingRule","Video_games_sales11344","PS4_id_7271","0.1484848484848485",,"Fairy Fencer F: Advent Dark Force","Levántate: All Stars","Fairy Fencer F: Advent Dark Force","Levántate: All Stars","0.21212121212121215","0.21212121212121215","2015-01-01T00:00","2017-11-30T00:00","2015-01-01T00:00","2017-11-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales5188","PS4_id_4134","0.4",,"Destiny: The Collection","Senran Kagura Estival Versus","Destiny: The Collection","Senran Kagura Estival Versus","0.1428571428571429","0.1428571428571429","2016-01-01T00:00","2016-03-15T00:00","2016-01-01T00:00","2016-03-15T00:00","1.0","1.0"
"LinearCombinationMatchingRule","Video_games_sales11344","PS4_id_7270","0.16969696969696968",,"Fairy Fencer F: Advent Dark Force","Letter Quest Remastered","Fairy Fencer F: Advent Dark Force","Letter Quest Remastered","0.24242424242424243","0.24242424242424243","2015-01-01T00:00","2016-05-18T00:00","2015-01-01T00:00","2016-05-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales5188","PS4_id_4133","0.10606060606060604",,"Destiny: The Collection","Senran Kagura Burst Re:Newal (JP)","Destiny: The Collection","Senran Kagura Burst Re:Newal (JP)","0.1515151515151515","0.1515151515151515","2016-01-01T00:00","2018-02-22T00:00","2016-01-01T00:00","2018-02-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales5188","PS4_id_4132","0.13999999999999996",,"Destiny: The Collection","Senran Kagura Burst Re:Newal (Asia)","Destiny: The Collection","Senran Kagura Burst Re:Newal (Asia)","0.19999999999999996","0.19999999999999996","2016-01-01T00:00","2018-05-17T00:00","2016-01-01T00:00","2018-05-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales9838","PS4_id_1131","0.0411764705882353",,"Rugby 15","Tales of Berseria","Rugby 15","Tales of Berseria","0.05882352941176472","0.05882352941176472","2015-01-01T00:00","2017-01-24T00:00","2015-01-01T00:00","2017-01-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales5188","PS4_id_4130","0.18260869565217394",,"Destiny: The Collection","Senko no Ronde 2","Destiny: The Collection","Senko no Ronde 2","0.26086956521739135","0.26086956521739135","2016-01-01T00:00","2017-09-06T00:00","2016-01-01T00:00","2017-09-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales13982","PS4_id_2157","0.09130434782608697",,"Tokyo Xanadu eX+","Ultra Street Fighter IV","Tokyo Xanadu eX+","Ultra Street Fighter IV","0.13043478260869568","0.13043478260869568","2016-01-01T00:00","2015-05-26T00:00","2016-01-01T00:00","2015-05-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales16237","PS4_id_7302","0.16799999999999998",,"Resident Evil: Value Pack","Lili: Child of Geos","Resident Evil: Value Pack","Lili: Child of Geos","0.24","0.24","2016-01-01T00:00","2017-06-20T00:00","2016-01-01T00:00","2017-06-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales16237","PS4_id_7303","0.13999999999999996",,"Resident Evil: Value Pack","Lili: Child of Geos (EU)","Resident Evil: Value Pack","Lili: Child of Geos (EU)","0.19999999999999996","0.19999999999999996","2016-01-01T00:00","2017-06-20T00:00","2016-01-01T00:00","2017-06-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales16237","PS4_id_7300","0.11200000000000002",,"Resident Evil: Value Pack","Lightfield","Resident Evil: Value Pack","Lightfield","0.16000000000000003","0.16000000000000003","2016-01-01T00:00","2017-09-26T00:00","2016-01-01T00:00","2017-09-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales16237","PS4_id_7304","0.02800000000000002",,"Resident Evil: Value Pack","LIMBO","Resident Evil: Value Pack","LIMBO","0.040000000000000036","0.040000000000000036","2016-01-01T00:00","2015-02-25T00:00","2016-01-01T00:00","2015-02-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales14809","PS4_id_1979","0.11290322580645158",,"Black Rose Valkyrie","Trine 3: The Artifacts of Power","Black Rose Valkyrie","Trine 3: The Artifacts of Power","0.16129032258064513","0.16129032258064513","2016-01-01T00:00","2015-12-22T00:00","2016-01-01T00:00","2015-12-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales16237","PS4_id_7305","0.11200000000000002",,"Resident Evil: Value Pack","Linelight","Resident Evil: Value Pack","Linelight","0.16000000000000003","0.16000000000000003","2016-01-01T00:00","2017-01-31T00:00","2016-01-01T00:00","2017-01-31T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11344","PS4_id_7280","0.46969696969696967",,"Fairy Fencer F: Advent Dark Force","Life Is Strange","Fairy Fencer F: Advent Dark Force","Life Is Strange","0.24242424242424243","0.24242424242424243","2015-01-01T00:00","2015-01-30T00:00","2015-01-01T00:00","2015-01-30T00:00","1.0","1.0"
"LinearCombinationMatchingRule","Video_games_sales4502","PS4_id_3087","0.38076923076923075",,"Wolfenstein: The Old Blood","Project CARS","Wolfenstein: The Old Blood","Project CARS","0.11538461538461542","0.11538461538461542","2015-01-01T00:00","2015-05-07T00:00","2015-01-01T00:00","2015-05-07T00:00","1.0","1.0"
"LinearCombinationMatchingRule","Video_games_sales16129","PS4_id_6237","0.4256410256410257",,"Hasbro Family Fun Pack Conquest Edition","Ginger: Beyond The Crystal","Hasbro Family Fun Pack Conquest Edition","Ginger: Beyond The Crystal","0.17948717948717952","0.17948717948717952","2016-01-01T00:00","2016-10-25T00:00","2016-01-01T00:00","2016-10-25T00:00","1.0","1.0"
"LinearCombinationMatchingRule","Video_games_sales2538","PS4_id_903","0.058333333333333355",,"Thief (2014)","RISK","Thief (2014)","RISK","0.08333333333333337","0.08333333333333337","2014-01-01T00:00","2015-02-03T00:00","2014-01-01T00:00","2015-02-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4502","PS4_id_3088","0.1076923076923077",,"Wolfenstein: The Old Blood","Project CARS 2","Wolfenstein: The Old Blood","Project CARS 2","0.15384615384615385","0.15384615384615385","2015-01-01T00:00","2017-09-22T00:00","2015-01-01T00:00","2017-09-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales16129","PS4_id_6238","0.1076923076923077",,"Hasbro Family Fun Pack Conquest Edition","Ginsei Mahjong: Honkaku AI Tousai","Hasbro Family Fun Pack Conquest Edition","Ginsei Mahjong: Honkaku AI Tousai","0.15384615384615385","0.15384615384615385","2016-01-01T00:00","2018-11-28T00:00","2016-01-01T00:00","2018-11-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2538","PS4_id_904","0.058333333333333355",,"Thief (2014)","Risk of Rain","Thief (2014)","Risk of Rain","0.08333333333333337","0.08333333333333337","2014-01-01T00:00","2016-04-12T00:00","2014-01-01T00:00","2016-04-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales13058","PS4_id_5945","0.4235294117647059",,"Arcania: Gothic 4","Flame Over","Arcania: Gothic 4","Flame Over","0.17647058823529416","0.17647058823529416","2015-01-01T00:00","2015-09-15T00:00","2015-01-01T00:00","2015-09-15T00:00","1.0","1.0"
"LinearCombinationMatchingRule","Video_games_sales2538","PS4_id_906","0.036842105263157926",,"Thief (2014)","Risk: Urban Assault","Thief (2014)","Risk: Urban Assault","0.052631578947368474","0.052631578947368474","2014-01-01T00:00","2016-08-02T00:00","2014-01-01T00:00","2016-08-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales16129","PS4_id_6239","0.1435897435897436",,"Hasbro Family Fun Pack Conquest Edition","Ginsei Shogi: Aun Toushin Kongou Raizan","Hasbro Family Fun Pack Conquest Edition","Ginsei Shogi: Aun Toushin Kongou Raizan","0.20512820512820518","0.20512820512820518","2016-01-01T00:00","2017-05-25T00:00","2016-01-01T00:00","2017-05-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales14298","PS4_id_8290","0.1484848484848485",,"Rocksmith 2014 Edition Remastered","Beast Quest (EU)","Rocksmith 2014 Edition Remastered","Beast Quest (EU)","0.21212121212121215","0.21212121212121215","2016-01-01T00:00","2018-03-16T00:00","2016-01-01T00:00","2018-03-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4784","PS4_id_1796","0.10000000000000003",,"Dishonored","Toby: The Secret Mine","Dishonored","Toby: The Secret Mine","0.1428571428571429","0.1428571428571429","2015-01-01T00:00","2017-07-06T00:00","2015-01-01T00:00","2017-07-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales1960","PS4_id_1847","0.12727272727272723",,"Titanfall 2","Torn","Titanfall 2","Torn","0.18181818181818177","0.18181818181818177","2016-01-01T00:00","2018-08-28T00:00","2016-01-01T00:00","2018-08-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4784","PS4_id_1797","0.08076923076923079",,"Dishonored","Toby: The Secret Mine (EU)","Dishonored","Toby: The Secret Mine (EU)","0.11538461538461542","0.11538461538461542","2015-01-01T00:00","2017-07-06T00:00","2015-01-01T00:00","2017-07-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales13556","PS4_id_8975","0.43548387096774194",,"S\xc3\xa9bastien Loeb Rally Evo","Not A Hero","S\xc3\xa9bastien Loeb Rally Evo","Not A Hero","0.19354838709677424","0.19354838709677424","2016-01-01T00:00","2016-02-02T00:00","2016-01-01T00:00","2016-02-02T00:00","1.0","1.0"
"LinearCombinationMatchingRule","Video_games_sales2265","PS4_id_7988","0.11666666666666663",,"Borderlands: The Handsome Collection","Crystal Rift","Borderlands: The Handsome Collection","Crystal Rift","0.16666666666666663","0.16666666666666663","2015-01-01T00:00","2016-11-29T00:00","2015-01-01T00:00","2016-11-29T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales10335","PS4_id_2728","0.37",,"MXGP 2","Party Golf","MXGP 2","Party Golf","0.09999999999999998","0.09999999999999998","2016-01-01T00:00","2016-10-26T00:00","2016-01-01T00:00","2016-10-26T00:00","1.0","1.0"
"LinearCombinationMatchingRule","Video_games_sales10335","PS4_id_2729","0.37",,"MXGP 2","Party Hard","MXGP 2","Party Hard","0.09999999999999998","0.09999999999999998","2016-01-01T00:00","2016-04-26T00:00","2016-01-01T00:00","2016-04-26T00:00","1.0","1.0"
"LinearCombinationMatchingRule","Video_games_sales10335","PS4_id_2737","0.049999999999999975",,"MXGP 2","Past Cure (EU)","MXGP 2","Past Cure (EU)","0.0714285714285714","0.0714285714285714","2016-01-01T00:00","2018-02-23T00:00","2016-01-01T00:00","2018-02-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales14298","PS4_id_8289","0.12727272727272723",,"Rocksmith 2014 Edition Remastered","Beast Quest","Rocksmith 2014 Edition Remastered","Beast Quest","0.18181818181818177","0.18181818181818177","2016-01-01T00:00","2018-03-13T00:00","2016-01-01T00:00","2018-03-13T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales13556","PS4_id_8970","0.09032258064516129",,"S\xc3\xa9bastien Loeb Rally Evo","NORTH (EU)","S\xc3\xa9bastien Loeb Rally Evo","NORTH (EU)","0.12903225806451613","0.12903225806451613","2016-01-01T00:00","2018-03-06T00:00","2016-01-01T00:00","2018-03-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2215","PS4_id_5510","0.38749999999999996",,"Street Fighter V","Doodle Kingdom","Street Fighter V","Doodle Kingdom","0.125","0.125","2016-01-01T00:00","2016-09-19T00:00","2016-01-01T00:00","2016-09-19T00:00","1.0","1.0"
"LinearCombinationMatchingRule","Video_games_sales10335","PS4_id_2736","0.0777777777777778",,"MXGP 2","Past Cure","MXGP 2","Past Cure","0.11111111111111116","0.11111111111111116","2016-01-01T00:00","2018-02-23T00:00","2016-01-01T00:00","2018-02-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2215","PS4_id_5511","0.4105263157894737",,"Street Fighter V","Doodle Kingdom (EU)","Street Fighter V","Doodle Kingdom (EU)","0.1578947368421053","0.1578947368421053","2016-01-01T00:00","2016-04-19T00:00","2016-01-01T00:00","2016-04-19T00:00","1.0","1.0"
"LinearCombinationMatchingRule","Video_games_sales16262","PS4_id_7322","0.1235294117647059",,"Ravens Cry","Little Nightmares","Ravens Cry","Little Nightmares","0.17647058823529416","0.17647058823529416","2015-01-01T00:00","2017-04-28T00:00","2015-01-01T00:00","2017-04-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales5481","PS4_id_7802","0.10000000000000003",,"Assassins Creed The Ezio Collection","Code51: Mecha Arena (EU)","Assassins Creed The Ezio Collection","Code51: Mecha Arena (EU)","0.1428571428571429","0.1428571428571429","2016-01-01T00:00","2018-08-28T00:00","2016-01-01T00:00","2018-08-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales16129","PS4_id_6230","0.12962962962962965",,"Hasbro Family Fun Pack Conquest Edition","Giana Sisters: Twisted Dreams - Director's Cut (CN/HK)","Hasbro Family Fun Pack Conquest Edition","Giana Sisters: Twisted Dreams - Director's Cut (CN/HK)","0.18518518518518523","0.18518518518518523","2016-01-01T00:00","2015-12-25T00:00","2016-01-01T00:00","2015-12-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales5481","PS4_id_7800","0.10500000000000001",,"Assassins Creed The Ezio Collection","Code: Realize ~Wintertide Miracles~ (JP)","Assassins Creed The Ezio Collection","Code: Realize ~Wintertide Miracles~ (JP)","0.15000000000000002","0.15000000000000002","2016-01-01T00:00","2017-12-21T00:00","2016-01-01T00:00","2017-12-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales14298","PS4_id_8283","0.10606060606060604",,"Rocksmith 2014 Edition Remastered","Beach Buggy Racing","Rocksmith 2014 Edition Remastered","Beach Buggy Racing","0.1515151515151515","0.1515151515151515","2016-01-01T00:00","2015-05-29T00:00","2016-01-01T00:00","2015-05-29T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales5481","PS4_id_7801","0.10000000000000003",,"Assassins Creed The Ezio Collection","Code51: Mecha Arena","Assassins Creed The Ezio Collection","Code51: Mecha Arena","0.1428571428571429","0.1428571428571429","2016-01-01T00:00","2018-04-24T00:00","2016-01-01T00:00","2018-04-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4502","PS4_id_3083","0.13461538461538458",,"Wolfenstein: The Old Blood","Professional Farmer 2017","Wolfenstein: The Old Blood","Professional Farmer 2017","0.1923076923076923","0.1923076923076923","2015-01-01T00:00","2016-06-24T00:00","2015-01-01T00:00","2016-06-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales4502","PS4_id_3084","0.13999999999999996",,"Wolfenstein: The Old Blood","Professional Farmer: American Dream","Wolfenstein: The Old Blood","Professional Farmer: American Dream","0.19999999999999996","0.19999999999999996","2015-01-01T00:00","2017-10-19T00:00","2015-01-01T00:00","2017-10-19T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales2538","PS4_id_910","0.058333333333333355",,"Thief (2014)","RIVE","Thief (2014)","RIVE","0.08333333333333337","0.08333333333333337","2014-01-01T00:00","2016-09-13T00:00","2014-01-01T00:00","2016-09-13T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales16129","PS4_id_6231","0.1235294117647059",,"Hasbro Family Fun Pack Conquest Edition","Giana Sisters: Twisted Dreams - Director's Cut (EU)","Hasbro Family Fun Pack Conquest Edition","Giana Sisters: Twisted Dreams - Director's Cut (EU)","0.17647058823529416","0.17647058823529416","2016-01-01T00:00","2014-12-10T00:00","2016-01-01T00:00","2014-12-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales14298","PS4_id_8288","0.406060606060606",,"Rocksmith 2014 Edition Remastered","Bears Can't Drift!? (EU)","Rocksmith 2014 Edition Remastered","Bears Can't Drift!? (EU)","0.1515151515151515","0.1515151515151515","2016-01-01T00:00","2016-08-09T00:00","2016-01-01T00:00","2016-08-09T00:00","1.0","1.0"
"LinearCombinationMatchingRule","Video_games_sales2215","PS4_id_5514","0.34375",,"Street Fighter V","DOOM (2016)","Street Fighter V","DOOM (2016)","0.0625","0.0625","2016-01-01T00:00","2016-05-13T00:00","2016-01-01T00:00","2016-05-13T00:00","1.0","1.0"
"LinearCombinationMatchingRule","Video_games_sales14298","PS4_id_8287","0.406060606060606",,"Rocksmith 2014 Edition Remastered","Bears Can't Drift!?","Rocksmith 2014 Edition Remastered","Bears Can't Drift!?","0.1515151515151515","0.1515151515151515","2016-01-01T00:00","2016-08-30T00:00","2016-01-01T00:00","2016-08-30T00:00","1.0","1.0"
"LinearCombinationMatchingRule","Video_games_sales4502","PS4_id_3082","0.21666666666666667",,"Wolfenstein: The Old Blood","Professional Construction - The Simulation","Wolfenstein: The Old Blood","Professional Construction - The Simulation","0.30952380952380953","0.30952380952380953","2015-01-01T00:00","2017-11-21T00:00","2015-01-01T00:00","2017-11-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales11098","PS4_id_8810","0.058333333333333355",,"Toukiden 2","Neptune Flux","Toukiden 2","Neptune Flux","0.08333333333333337","0.08333333333333337","2016-01-01T00:00","2017-08-08T00:00","2016-01-01T00:00","2017-08-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales1960","PS4_id_1850","0.175",,"Titanfall 2","Total Jigsaw","Titanfall 2","Total Jigsaw","0.25","0.25","2016-01-01T00:00","2017-03-07T00:00","2016-01-01T00:00","2017-03-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales1960","PS4_id_1857","0.406060606060606",,"Titanfall 2","Touhou Genso Rondo: Bullet Ballet","Titanfall 2","Touhou Genso Rondo: Bullet Ballet","0.1515151515151515","0.1515151515151515","2016-01-01T00:00","2016-09-06T00:00","2016-01-01T00:00","2016-09-06T00:00","1.0","1.0"
"LinearCombinationMatchingRule","Video_games_sales1960","PS4_id_1856","0.11052631578947371",,"Titanfall 2","Touhou Double Focus","Titanfall 2","Touhou Double Focus","0.1578947368421053","0.1578947368421053","2016-01-01T00:00","2017-03-21T00:00","2016-01-01T00:00","2017-03-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales1960","PS4_id_1854","0.15555555555555553",,"Titanfall 2","Toto Temple Deluxe","Titanfall 2","Toto Temple Deluxe","0.2222222222222222","0.2222222222222222","2016-01-01T00:00","2015-09-29T00:00","2016-01-01T00:00","2015-09-29T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales1960","PS4_id_1851","0.4647058823529412",,"Titanfall 2","Total Jigsaw (EU)","Titanfall 2","Total Jigsaw (EU)","0.23529411764705888","0.23529411764705888","2016-01-01T00:00","2016-02-10T00:00","2016-01-01T00:00","2016-02-10T00:00","1.0","1.0"
"LinearCombinationMatchingRule","Video_games_sales15841","PS4_id_2543","0.11951219512195124",,"Rabbids Invasion: The Interactive TV Show","One Piece: Burning Blood","Rabbids Invasion: The Interactive TV Show","One Piece: Burning Blood","0.1707317073170732","0.1707317073170732","2014-01-01T00:00","2016-05-31T00:00","2014-01-01T00:00","2016-05-31T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales15841","PS4_id_2544","0.11951219512195124",,"Rabbids Invasion: The Interactive TV Show","One Piece: Pirate Warriors 3","Rabbids Invasion: The Interactive TV Show","One Piece: Pirate Warriors 3","0.1707317073170732","0.1707317073170732","2014-01-01T00:00","2015-08-25T00:00","2014-01-01T00:00","2015-08-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales10335","PS4_id_2727","0.049999999999999975",,"MXGP 2","Party Crashers","MXGP 2","Party Crashers","0.0714285714285714","0.0714285714285714","2016-01-01T00:00","2018-10-04T00:00","2016-01-01T00:00","2018-10-04T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales9825","PS4_id_5964","0.06363636363636366",,"Sword Art Online: Hollow Fragment","flOw","Sword Art Online: Hollow Fragment","flOw","0.09090909090909094","0.09090909090909094","2015-01-01T00:00","2013-12-17T00:00","2015-01-01T00:00","2013-12-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales1960","PS4_id_1848","0.06363636363636366",,"Titanfall 2","Toro","Titanfall 2","Toro","0.09090909090909094","0.09090909090909094","2016-01-01T00:00","2015-05-15T00:00","2016-01-01T00:00","2015-05-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","Video_games_sales15841","PS4_id_2545","0.11951219512195124",,"Rabbids Invasion: The Interactive TV Show","One Piece: Pirate Warriors 3 (CN)","Rabbids Invasion: The Interactive TV Show","One Piece: Pirate Warriors 3 (CN)","0.1707317073170732","0.1707317073170732","2014-01-01T00:00","2016-08-30T00:00","2014-01-01T00:00","2016-08-30T00:00","0.0","0.0"
